ID,SVET,LVET,LAT,LAT2,LON,LON2,HEIGHT,HEIGHT WRT DEM,SIGMA HEIGHT,COHER,geometry,HEIGHT_RELATIVE,tinitaly_height,copernicus_height,HEIGHT_ABSOLUTE_TIN,diff_tinitaly,HEIGHT_ABSOLUTE_COP,diff_copernicus,outlier_score
16725,618,956,45.489491,45.488806,11.171085,11.165627,228.0,228.0,1.8045256,0.98,POINT (669226.4012800446 5039534.072044609),228.0,233.67104,230.09828,231.94141998291013,-1.729615783691429,232.7026794433594,2.604397583007824,0.11430612005818519
16726,637,956,45.489727,45.489042,11.172857,11.167399,232.0,232.0,1.8151232,0.98,POINT (669364.1602283099 5039564.026124085),232.0,236.71724,235.90073,235.94141998291013,-0.775819396972679,236.7026794433594,0.8019531250000114,0.12180198987818419
16727,648,956,45.489856,45.489171,11.173823,11.168365,231.4,231.4,1.827804,0.99,POINT (669439.2575419596 5039580.395149799),231.4,236.54514,236.47867,235.34141998291017,-1.2037155151367074,236.1026794433594,-0.37598876953123295,0.12234266136047128
16728,651,956,45.489891,45.489206,11.174088,11.16863,231.3,231.3,1.8282404,0.99,POINT (669459.8598759063 5039584.842649189),231.3,236.63226,237.35898,235.24141998291014,-1.3908432006836051,236.0026794433594,-1.3562988281249773,0.12298890980962757
16729,659,956,45.489994,45.489309,11.174861,11.169403,234.4,234.4,1.7905609,0.98,POINT (669519.9536298562 5039597.916926616),234.4,237.99936,238.21896,238.34141998291017,0.3420608520507926,239.1026794433594,0.883715820312517,0.12060962751220866
16730,689,956,45.490342,45.489657,11.17748,11.172022,232.0,232.0,1.6940053,0.98,POINT (669723.5584566864 5039642.109968748),232.0,235.5546,235.81453,235.94141998291013,0.3868240356445085,236.7026794433594,0.8881500244140739,0.1206242282675305
16731,698,956,45.490446,45.489761,11.178262,11.172804,231.2,231.2,1.875084,0.97,POINT (669784.3514942859 5039655.3169232365),231.2,235.3476,236.61923,235.14141998291012,-0.20617523193362786,235.90267944335938,-0.716552734375,0.12213037441528912
16732,712,956,45.490617,45.489932,11.179546,11.174088,233.2,233.2,1.7839666,0.97,POINT (669884.1690352188 5039677.029715468),233.2,236.26202,236.94263,237.14141998291012,0.8793960571288721,237.90267944335938,0.960052490234375,0.12104965711069365
16733,729,956,45.49081,45.490125,11.180999,11.175541,230.3,230.3,1.7739338,0.97,POINT (669997.1253437168 5039701.545954123),230.3,235.87956,237.85884,234.24141998291014,-1.6381423950195426,235.0026794433594,-2.8561614990234148,0.12343824550836302
16734,775,956,45.49148,45.490795,11.186043,11.180585,278.2,278.2,1.8630964,0.95,POINT (670389.2401171309 5039786.669900991),278.2,289.54514,288.29907,282.1414199829101,-7.403715515136753,282.9026794433594,-5.396392822265625,0.09554871814860505
16735,802,956,45.49194,45.491255,11.189511,11.184053,331.7,331.7,1.7998802,0.95,POINT (670658.8349915767 5039845.138084548),331.7,337.5159,335.97083,335.6414199829101,-1.8744796752930029,336.4026794433594,0.431854248046875,0.12619882539466487
16736,836,956,45.49231,45.491625,11.192299,11.186841,320.4,320.4,1.7969025,0.92,POINT (670875.564313688 5039892.17219539),320.4,327.8997,327.76447,324.3414199829101,-3.5582687377930142,325.10267944335936,-2.6617858886718864,0.12536307878504105
16737,842,956,45.492382,45.491697,11.192836,11.187378,320.6,320.6,1.7931702,0.92,POINT (670917.3062560214 5039901.313889562),320.6,327.83472,328.04462,324.54141998291016,-3.2932968139648438,325.3026794433594,-2.741937255859341,0.12644500464571878
16738,863,956,45.492629,45.491944,11.194693,11.189235,320.4,320.4,1.9941059,0.91,POINT (671061.659267434 5039932.70862284),320.4,323.53458,325.61365,324.3414199829101,0.8068435668944858,325.10267944335936,-0.5109680175781364,0.1196727445598601
16739,868,956,45.492675,45.49199,11.195043,11.189585,315.8,315.8,1.996046,0.9,POINT (671088.867884855 5039938.564653455),315.8,320.1105,321.75183,319.74141998291014,-0.3690841674804801,320.5026794433594,-1.2491516113281023,0.12597970457968966
16740,870,956,45.492694,45.492009,11.195185,11.189727,314.0,314.0,1.9712398,0.89,POINT (671099.9057755133 5039940.978017858),314.0,316.049,319.19904,317.94141998291013,1.8924087524413835,318.7026794433594,-0.49635620117186363,0.11477235454655549
16741,916,956,45.49318,45.492495,11.19884,11.193382,293.1,293.1,1.865388,0.92,POINT (671384.0215317676 5040002.764652655),293.1,301.16324,301.8597,297.04141998291016,-4.121818542480469,297.8026794433594,-4.057031249999966,0.1250651771080336
16742,1021,956,45.49409,45.493405,11.205678,11.20022,170.3,170.3,1.996857,0.92,POINT (671915.5472634456 5040118.478410639),170.3,175.64226,175.76607,174.24141998291014,-1.4008377075195426,175.0026794433594,-0.7633880615234148,0.10558068861158015
16743,1039,956,45.494461,45.493776,11.208484,11.203026,231.1,231.1,1.9634793,0.92,POINT (672133.6632937336 5040165.706101485),231.1,240.49292,249.33444,235.04141998291016,-5.451499938964844,235.80267944335938,-13.531762695312494,0.09564827061013764
16744,1067,956,45.495178,45.494493,11.213908,11.20845,378.9,378.9,2.3233926,0.87,POINT (672555.2739601567 5040257.003083846),378.9,389.19437,392.57205,382.8414199829101,-6.352946472168014,383.60267944335936,-8.969372558593761,0.0803646246767804
16746,243,957,45.484784,45.484099,11.135521,11.130063,124.2,124.2,1.8994722,0.82,POINT (666461.2493214918 5038936.819881857),124.2,122.505226,122.38078,128.14141998291015,5.636193847656244,128.90267944335938,6.5218963623046875,0.08311079748236883
16747,257,957,45.484983,45.484298,11.137007,11.131549,135.7,135.7,2.106166,0.88,POINT (666576.7904231277 5038962.008837356),135.7,143.31337,141.49301,139.64141998291012,-3.6719497680664404,140.40267944335938,-1.09033203125,0.05963671024928696
16748,262,957,45.485063,45.484378,11.137614,11.132156,143.5,143.5,2.220446,0.87,POINT (666623.9901129414 5038972.155600095),143.5,157.02998,154.30896,147.44141998291013,-9.588563537597679,148.2026794433594,-6.106280517578114,0.039034477770170384
16749,267,957,45.485187,45.484502,11.138546,11.133088,167.5,167.5,1.9979409,0.87,POINT (666696.4577608308 5038987.865423003),167.5,182.2267,182.24243,171.44141998291013,-10.785279846191429,172.2026794433594,-10.039752197265614,0.030061844514653435
16750,275,957,45.485365,45.48468,11.139886,11.134428,198.2,198.2,1.964397,0.9,POINT (666800.6497163182 5039010.4225208),198.2,202.7035,200.23471,202.14141998291012,-0.5620864868164404,202.90267944335938,2.66796875,0.09534613303978512
16751,302,957,45.485815,45.48513,11.143262,11.137804,245.7,245.7,1.77432,0.89,POINT (667063.1437256291 5039067.432476717),245.7,249.7233,248.27263,249.64141998291012,-0.08187713623050286,250.40267944335938,2.1300506591796875,0.0999136478455141
16752,314,957,45.485989,45.485304,11.144571,11.139113,257.3,257.3,1.7492123,0.9,POINT (667164.9226446963 5039089.486822851),257.3,257.38327,256.88907,261.24141998291014,3.85814971923827,262.0026794433594,5.113610839843773,0.09761987230988928
16753,345,957,45.486507,45.485822,11.148461,11.143003,312.7,312.7,1.8888602,0.92,POINT (667467.3760724752 5039155.138338901),312.7,319.22772,317.7655,316.6414199829101,-2.586302185058628,317.4026794433594,-0.362823486328125,0.09002677522083374
16754,359,957,45.486728,45.486043,11.150125,11.144667,333.2,333.2,1.8717458,0.94,POINT (667596.7546213759 5039183.161560156),333.2,331.01492,331.97025,337.1414199829101,6.126496887206997,337.9026794433594,5.93243408203125,0.09723980415920591
16755,390,957,45.487121,45.486436,11.153078,11.14762,342.5,342.5,1.802086,0.95,POINT (667826.3499852724 5039232.9887096705),342.5,344.06216,343.0588,346.44141998291013,2.3792556762695085,347.2026794433594,4.143872070312511,0.111310869538435
16756,394,957,45.487175,45.48649,11.15348,11.148022,344.7,344.7,1.8019609,0.96,POINT (667857.6036978319 5039239.828002124),344.7,351.22787,349.4302,348.6414199829101,-2.586454772949253,349.4026794433594,-0.02752685546875,0.09944803194016794
16757,416,957,45.487515,45.48683,11.156041,11.150583,374.3,374.3,1.7513895,0.96,POINT (668056.7205869007 5039282.956373026),374.3,375.89307,376.2298,378.24141998291014,2.348353576660145,379.0026794433594,2.7728820800781477,0.11436744500783919
16758,456,957,45.487933,45.487248,11.159175,11.153717,353.0,353.0,1.7186092,0.96,POINT (668300.3789924851 5039335.957217479),353.0,353.65237,352.97266,356.94141998291013,3.2890457153320085,357.7026794433594,4.730023193359386,0.12036268427706825
16759,469,957,45.488077,45.487392,11.160252,11.154794,348.9,348.9,1.6667974,0.96,POINT (668384.1103763035 5039354.21252919),348.9,347.4591,349.8057,352.8414199829101,5.382313537597611,353.60267944335936,3.7969848632812386,0.11285454344987755
16760,471,957,45.488098,45.487413,11.16041,11.154952,347.9,347.9,1.6724467,0.96,POINT (668396.3944264357 5039356.876822298),347.9,342.95737,344.6013,351.8414199829101,8.884053039550736,352.60267944335936,8.001391601562489,0.09798559782074373
16761,488,957,45.488241,45.487556,11.161484,11.156026,326.1,326.1,1.7829632,0.96,POINT (668479.8938687498 5039375.016040194),326.1,322.54596,321.91956,330.04141998291016,7.495460510253906,330.8026794433594,8.883123779296909,0.10098406729008547
16762,496,957,45.488291,45.487606,11.161858,11.1564,309.3,309.3,1.7387468,0.97,POINT (668508.9702499302 5039381.355490438),309.3,309.18448,310.8279,313.24141998291014,4.05694122314452,314.0026794433594,3.1747680664062727,0.11247689662783328
16763,514,957,45.488421,45.487736,11.162827,11.157369,277.9,277.9,1.790039,0.97,POINT (668584.3029116841 5039397.831561417),277.9,276.49188,279.4015,281.8414199829101,5.349537658691361,282.60267944335936,3.2011901855468636,0.10864305920702627
16764,535,957,45.488599,45.487914,11.164162,11.158704,251.4,251.4,1.7500763,0.95,POINT (668688.0921134158 5039420.409844197),251.4,248.44902,250.236,255.34141998291017,6.89239959716798,256.1026794433594,5.8666870117187955,0.09905786969143449
16765,665,957,45.490091,45.489406,11.175368,11.16991,233.5,233.5,1.7592195,0.99,POINT (669559.2797855334 5039609.763549318),233.5,238.44662,237.76738,237.44141998291013,-1.0052047729492415,238.2026794433594,0.43529968261719887,0.1265349924258627
16766,681,957,45.490276,45.489591,11.176766,11.171308,232.3,232.3,1.7265831,0.97,POINT (669667.9645933135 5039633.268908136),232.3,236.44466,236.86526,236.24141998291014,-0.20323638916016762,237.0026794433594,0.13741455078127274,0.11872597626470205
16767,727,957,45.490823,45.490138,11.180874,11.175416,233.3,233.3,1.7971501,0.97,POINT (669987.3187746947 5039702.725596341),233.3,236.11026,238.40651,237.24141998291014,1.1311599731445199,238.0026794433594,-0.40382995605466476,0.11700493897809627
16768,747,957,45.491049,45.490364,11.182575,11.177117,229.6,229.6,1.7160629,0.97,POINT (670119.5534591202 5039731.435204242),229.6,234.35092,234.98172,233.54141998291016,-0.8095016479492188,234.30267944335938,-0.6790405273437443,0.1221935489150438
16769,750,957,45.491082,45.490397,11.182819,11.177361,228.5,228.5,1.7486257,0.97,POINT (670138.5200286047 5039735.618279502),228.5,233.82153,234.3171,232.44141998291013,-1.3801132202148665,233.2026794433594,-1.1144134521484261,0.12259048666610578
16770,772,957,45.491359,45.490674,11.184904,11.179446,235.1,235.1,2.0652116,0.93,POINT (670300.6050441999 5039770.811252915),235.1,256.98087,257.64206,239.04141998291016,-17.93944549560547,239.80267944335938,-17.839379882812494,0.055073668167545664
16771,778,957,45.491573,45.490888,11.186525,11.181067,289.3,289.3,1.8508149,0.97,POINT (670426.6223224028 5039798.0246063955),289.3,298.66446,298.38535,293.24141998291014,-5.42303924560548,294.0026794433594,-4.382666015624977,0.10945590457501847
16772,826,957,45.492229,45.491544,11.191462,11.186004,323.2,323.2,1.7913081,0.94,POINT (670810.4082087275 5039881.392760241),323.2,329.23648,334.3357,327.1414199829101,-2.095060729980503,327.9026794433594,-6.433013916015625,0.12462433649340615
16773,837,957,45.492352,45.491667,11.192389,11.186931,320.8,320.8,1.7950951,0.92,POINT (670882.4696144043 5039897.029724815),320.8,327.81628,327.26218,324.74141998291014,-3.074864196777355,325.5026794433594,-1.7594970703124773,0.1269284183514584
16774,884,957,45.492882,45.492197,11.196376,11.190918,311.9,311.9,2.1714776,0.92,POINT (671192.3970318963 5039964.402333193),311.9,319.79364,325.218,315.8414199829101,-3.9522201538086392,316.60267944335936,-8.615307617187511,0.12617643017324703
16775,905,957,45.493132,45.492447,11.198264,11.192806,313.4,313.4,1.900891,0.9,POINT (671339.1606599863 5039996.202899589),313.4,317.25058,318.7715,317.3414199829101,0.09084014892573578,318.10267944335936,-0.6688354492187614,0.11676961564854238
16776,983,957,45.49374,45.493055,11.202825,11.197367,196.2,196.2,1.8654253,0.91,POINT (671693.6921254226 5040073.49090415),196.2,201.00385,202.18947,200.14141998291012,-0.8624252319336279,200.90267944335938,-1.2867889404296875,0.11065624027773102
16777,1037,957,45.494414,45.493729,11.207906,11.202448,211.4,211.4,2.21393,0.9,POINT (672088.6447765686 5040159.245747988),211.4,218.70262,226.37785,215.34141998291017,-3.36120147705077,216.1026794433594,-10.275173950195295,0.10578719916484985
16778,1056,957,45.494847,45.494162,11.211176,11.205718,291.1,291.1,2.3085694,0.91,POINT (672342.8233791101 5040214.363216351),291.1,303.46893,306.5578,295.04141998291016,-8.427513122558594,295.8026794433594,-10.755120849609341,0.07754582679297795
16779,1085,957,45.495533,45.494848,11.216363,11.210905,422.8,422.8,1.8511345,0.91,POINT (672746.0057625116 5040301.720567351),422.8,431.70258,431.1976,426.74141998291014,-4.961155700683605,427.5026794433594,-3.6949218749999773,0.07799678837552126
16780,1115,957,45.495908,45.495223,11.219192,11.213734,431.8,431.8,1.9343084,0.86,POINT (672965.8954370448 5040349.471385292),431.8,444.04916,442.25546,435.74141998291014,-8.30774383544923,436.5026794433594,-5.752783203124977,0.053014039377343114
16783,212,958,45.484446,45.483761,11.132761,11.127303,125.3,125.3,1.952457,0.83,POINT (666246.5555784856 5038893.552953331),125.3,123.42564,122.35995,129.24141998291014,5.815783691406239,130.0026794433594,7.642732238769554,0.07491329097558858
16784,220,958,45.484537,45.483852,11.133443,11.127985,123.6,123.6,2.0246685,0.84,POINT (666299.5849383496 5038905.074546734),123.6,122.37409,122.536476,127.54141998291014,5.167327880859361,128.30267944335938,5.766203308105474,0.07663555115487175
16785,225,958,45.484597,45.483912,11.133897,11.128439,123.9,123.9,2.040497,0.85,POINT (666334.8876129679 5038912.68041627),123.9,121.6054,124.30584,127.84141998291015,6.236019897460935,128.6026794433594,4.296839904785173,0.07709349652602471
16786,238,958,45.484751,45.484066,11.135048,11.12959,123.3,123.3,1.9083821,0.85,POINT (666424.3825529687 5038932.1735044895),123.3,121.348366,122.33481,127.24141998291014,5.893054199218739,128.0026794433594,5.667871093750023,0.07919422588245345
16787,247,958,45.484874,45.484189,11.135972,11.130514,129.1,129.1,1.9193515,0.85,POINT (666496.2288123679 5038947.753318565),129.1,124.2192,123.96585,133.04141998291016,8.822219848632812,133.80267944335938,9.836828613281256,0.07183075108843928
16788,254,958,45.48497,45.484285,11.136692,11.131234,133.8,133.8,2.0546411,0.88,POINT (666552.2122320011 5038959.911323413),133.8,132.14514,132.40794,137.74141998291014,5.596278381347645,138.5026794433594,6.09473571777346,0.08549368294533516
16789,256,958,45.484996,45.484311,11.13689,11.131432,134.7,134.7,2.0964067,0.88,POINT (666567.608818012 5038963.210425021),134.7,139.98645,138.63873,138.64141998291012,-1.3450302124023779,139.40267944335938,0.763946533203125,0.07319997757729468
16790,272,958,45.485343,45.484658,11.139495,11.134037,192.5,192.5,1.9347994,0.89,POINT (666770.1591281572 5039007.166450195),192.5,189.80771,193.11462,196.44141998291013,6.6337112426757585,197.2026794433594,4.088055419921886,0.088421419007786
16791,283,958,45.485526,45.484841,11.140871,11.135413,211.9,211.9,1.9316322,0.89,POINT (666877.1490778107 5039030.355064359),211.9,218.99182,217.76994,215.84141998291017,-3.1504013061523324,216.6026794433594,-1.1672637939452954,0.08233239753972976
16792,285,958,45.485564,45.484879,11.14116,11.135702,217.3,217.3,1.9611295,0.89,POINT (666899.6212744365 5039035.177219625),217.3,219.14687,217.67902,221.24141998291014,2.0945541381835824,222.0026794433594,4.323663330078148,0.09939304446430108
16793,297,958,45.485772,45.485087,11.142718,11.13726,241.3,241.3,1.8191553,0.9,POINT (667020.7591492356 5039061.523924337),241.3,247.87126,245.69699,245.24141998291014,-2.6298416137695426,246.0026794433594,0.30568847656252274,0.08899052227387994
16794,301,958,45.48583,45.485145,11.143155,11.137697,245.2,245.2,1.7953827,0.89,POINT (667054.7376936399 5039068.876343154),245.2,249.7233,248.27263,249.14141998291012,-0.5818771362305029,249.90267944335938,1.6300506591796875,0.10133540330028068
16795,405,958,45.487389,45.486704,11.15487,11.149412,365.3,365.3,1.8378857,0.96,POINT (667965.5884291128 5039266.508600848),365.3,372.48648,370.37946,369.24141998291014,-3.24506072998048,370.0026794433594,-0.37677612304685226,0.1009677357967908
16796,450,958,45.487901,45.487216,11.158712,11.153254,356.9,356.9,1.7169796,0.96,POINT (668264.2938389066 5039331.431991797),356.9,358.24924,359.7054,360.8414199829101,2.5921829223632358,361.60267944335936,1.8972656249999886,0.1233709361936392
16797,483,958,45.488221,45.487536,11.161112,11.155654,330.2,330.2,1.7667447,0.96,POINT (668450.8842617989 5039372.013789476),330.2,332.96982,331.9855,334.1414199829101,1.1716018676757471,334.9026794433594,2.91717529296875,0.12767781422265978
16798,503,958,45.48837,45.487685,11.16223,11.156772,297.2,297.2,1.7283048,0.97,POINT (668537.8037698196 5039390.912652441),297.2,295.83902,297.9179,301.1414199829101,5.302400207519497,301.9026794433594,3.984771728515625,0.10774628002837372
16799,521,958,45.488502,45.487817,11.163217,11.157759,266.7,266.7,1.7299359,0.98,POINT (668614.5368579072 5039407.649057535),266.7,263.4271,266.06482,270.6414199829101,7.214326477050747,271.4026794433594,5.337860107421875,0.10176788790705138
16800,558,958,45.488862,45.488177,11.165914,11.160456,237.1,237.1,1.7799054,0.97,POINT (668824.211992926 5039453.309513983),237.1,239.96133,242.1185,241.04141998291016,1.0800857543945312,241.80267944335938,-0.3158203124999943,0.12109169380000684
16801,649,958,45.489924,45.489239,11.173896,11.168438,231.4,231.4,1.8209129,0.99,POINT (669444.7578410037 5039588.103676055),231.4,236.86282,236.7311,235.34141998291017,-1.5214035034179574,236.1026794433594,-0.6284149169921704,0.1213709676991565
16802,690,958,45.490411,45.489726,11.177555,11.172097,232.1,232.1,1.7146274,0.98,POINT (669729.2116356769 5039649.934077878),232.1,235.76575,235.74068,236.04141998291016,0.27567291259765625,236.80267944335938,1.0620025634765682,0.12004556718239717
16803,709,958,45.490632,45.489947,11.179219,11.173761,230.9,230.9,1.7571298,0.97,POINT (669858.5722020245 5039678.0044486),230.9,236.44734,237.22772,234.84141998291017,-1.6059219360351449,235.6026794433594,-1.625042724609358,0.12645133830961286
16804,720,958,45.490771,45.490086,11.180265,11.174807,234.4,234.4,1.8019136,0.98,POINT (669939.8882414865 5039695.6597053),234.4,236.27687,237.8375,238.34141998291017,2.064549255371105,239.1026794433594,1.265185546875017,0.1129649272510323
16805,732,958,45.490902,45.490217,11.181249,11.175791,230.3,230.3,1.7824523,0.97,POINT (670016.3833122435 5039712.29599972),230.3,235.60391,236.60289,234.24141998291014,-1.3624923706054801,235.0026794433594,-1.6002105712890398,0.12652788582218738
16806,751,958,45.491121,45.490436,11.182896,11.177438,228.3,228.3,1.7573569,0.97,POINT (670144.4192654389 5039740.11414741),228.3,234.12149,234.81654,232.24141998291014,-1.8800704956054801,233.0026794433594,-1.8138641357421648,0.12121039509668197
16807,785,958,45.491728,45.491043,11.18747,11.182012,305.8,305.8,1.8735075,0.96,POINT (670499.9953112087 5039817.250390958),305.8,315.6528,314.49033,309.74141998291014,-5.91138153076173,310.5026794433594,-3.9876464843749773,0.10934767724612221
16808,797,958,45.491929,45.491244,11.188984,11.183526,328.2,328.2,1.7801653,0.95,POINT (670617.6894985357 5039842.796209711),328.2,332.883,332.94205,332.1414199829101,-0.7415756225586279,332.9026794433594,-0.03936767578125,0.12310433203391308
16809,803,958,45.492012,45.491327,11.189614,11.184156,333.1,333.1,1.8255215,0.95,POINT (670666.6656446592 5039853.355866961),333.1,341.88882,340.02332,337.04141998291016,-4.847404479980469,337.8026794433594,-2.220635986328091,0.12151830084102033
16810,808,958,45.492079,45.491394,11.190118,11.18466,336.2,336.2,1.8459847,0.94,POINT (670705.8446433649 5039861.870528464),336.2,345.9708,345.30228,340.1414199829101,-5.829374694824253,340.9026794433594,-4.39959716796875,0.11436045625353775
16811,810,958,45.492107,45.491422,11.190328,11.18487,337.8,337.8,1.8450735,0.93,POINT (670722.168946536 5039865.427635076),337.8,346.4083,347.66794,341.74141998291014,-4.66687469482423,342.5026794433594,-5.165258789062477,0.12388867564284606
16812,813,958,45.492147,45.491462,11.190631,11.185173,339.7,339.7,1.823126,0.92,POINT (670745.7237643647 5039870.515669198),339.7,348.2322,352.2406,343.6414199829101,-4.590788269043003,344.4026794433594,-7.837921142578125,0.12487467828916504
16813,844,958,45.492463,45.491778,11.193002,11.187544,320.8,320.8,1.7883565,0.92,POINT (670930.0319235848 5039910.665963671),320.8,328.5137,329.01328,324.74141998291014,-3.77228240966798,325.5026794433594,-3.5105957031249773,0.13012647673057842
16814,850,958,45.492532,45.491847,11.193525,11.188067,320.4,320.4,1.8251666,0.92,POINT (670970.6888421902 5039919.444931594),320.4,327.88718,328.4838,324.3414199829101,-3.5457565307617642,325.10267944335936,-3.3811157226562614,0.12959362291547216
16815,857,958,45.49262,45.491935,11.194187,11.188729,322.5,322.5,1.8933547,0.93,POINT (671022.1491808133 5039930.631003582),322.5,326.9917,331.03336,326.44141998291013,-0.5502792358398665,327.2026794433594,-3.8306762695312386,0.12596762550219354
16816,900,958,45.493121,45.492436,11.197962,11.192504,320.8,320.8,1.885548,0.9,POINT (671315.5968533533 5039994.336520131),320.8,328.425,328.8064,324.74141998291014,-3.683567810058605,325.5026794433594,-3.3037170410156023,0.12143434376683576
16817,903,958,45.493145,45.49246,11.198139,11.192681,316.4,316.4,1.8930246,0.9,POINT (671329.3541823348 5039997.380440465),316.4,322.45,323.63245,320.3414199829101,-2.1085922241211392,321.10267944335936,-2.5297668457031364,0.11953313723677877
16818,909,958,45.493191,45.492506,11.198486,11.193028,307.1,307.1,1.8793514,0.9,POINT (671356.3279191225 5040003.231244073),307.1,310.8937,310.68427,311.04141998291016,0.14771270751953125,311.8026794433594,1.118414306640659,0.11786637743183492
16819,924,958,45.493293,45.492608,11.19925,11.193792,279.0,279.0,1.8609511,0.93,POINT (671415.7144372914 5040016.193582106),279.0,289.0151,289.59512,282.94141998291013,-6.0736862182617415,283.7026794433594,-5.892443847656239,0.1113354784119609
16820,966,958,45.493623,45.492938,11.201729,11.196271,217.0,217.0,1.8118944,0.92,POINT (671608.4111387413 5040058.149915129),217.0,223.92374,223.04019,220.94141998291013,-2.9823165893554915,221.7026794433594,-1.3375122070312386,0.11592645348096497
16821,978,958,45.493724,45.493039,11.202482,11.197024,201.6,201.6,1.8786059,0.91,POINT (671666.9402863275 5040070.980054872),201.6,209.8745,209.26709,205.54141998291016,-4.333076477050781,206.30267944335938,-2.9644104003906193,0.11250999139692097
16822,995,958,45.493857,45.493172,11.203484,11.198026,176.4,176.4,1.973041,0.88,POINT (671744.827618167 5040087.898329945),176.4,188.91443,189.60487,180.34141998291017,-8.573008728027332,181.1026794433594,-8.50219421386717,0.09275248178294992
16823,1032,958,45.494337,45.493652,11.207101,11.201643,193.6,193.6,2.0900405,0.93,POINT (672025.9810062386 5040148.966525934),193.6,194.02046,200.01797,197.54141998291016,3.5209579467773438,198.30267944335938,-1.7152954101562443,0.08028852264560626
16824,1048,958,45.494694,45.494009,11.209801,11.204343,258.0,258.0,2.2943272,0.9,POINT (672235.8558150942 5040194.415400042),258.0,264.11478,271.94995,261.94141998291013,-2.1733566284179915,262.7026794433594,-9.247271728515614,0.09732357214066156
16825,1121,958,45.496003,45.495318,11.21969,11.214232,430.6,430.6,2.0249514,0.86,POINT (673004.5143725447 5040361.09831717),430.6,439.87256,442.0121,434.54141998291016,-5.331138610839844,435.3026794433594,-6.709405517578091,0.05914405617959029
16826,1131,958,45.496123,45.495438,11.220599,11.215141,432.0,432.0,2.0599109,0.88,POINT (673075.1688935825 5040376.388682495),432.0,438.0397,442.81937,435.94141998291013,-2.0982833862304915,436.7026794433594,-6.116687011718739,0.049828276048898
16827,1135,958,45.496187,45.495502,11.221083,11.215625,438.6,438.6,2.1309579,0.88,POINT (673112.788674992 5040384.542148337),438.6,450.0354,450.0419,442.54141998291016,-7.493980407714844,443.3026794433594,-6.739221191406216,0.044117281857113
16829,201,959,45.484379,45.483694,11.132046,11.126588,139.0,139.0,1.8666586,0.85,POINT (666190.8765465455 5038884.629822672),139.0,129.08797,131.9834,142.94141998291013,13.853453063964821,143.7026794433594,11.719281005859386,0.04072985970566895
16830,276,959,45.485441,45.484756,11.140013,11.134555,200.9,200.9,1.9689838,0.9,POINT (666810.3500014404 5039019.129551222),200.9,205.70175,203.3501,204.84141998291017,-0.8603317260742074,205.6026794433594,2.252581787109392,0.09539873874892191
16831,280,959,45.485506,45.484821,11.140498,11.13504,207.1,207.1,1.9648619,0.9,POINT (666848.0593456448 5039027.358203466),207.1,216.4533,213.34256,211.04141998291016,-5.411872863769531,211.80267944335938,-1.5398803710937443,0.06988272640783172
16832,282,959,45.485538,45.484853,11.14074,11.135282,210.2,210.2,1.9438623,0.9,POINT (666866.8763882419 5039031.4160288675),210.2,218.41757,217.10423,214.14141998291012,-4.276152038574253,214.90267944335938,-2.2015533447265625,0.07757999842362245
16833,364,959,45.486844,45.486159,11.150558,11.1451,333.3,333.3,1.8660665,0.94,POINT (667630.247301823 5039196.952327147),333.3,334.76727,335.40717,337.24141998291014,2.474147033691395,338.0026794433594,2.5955139160156477,0.10830069960098704
16834,371,959,45.486927,45.486242,11.151178,11.14572,333.1,333.1,1.8529462,0.94,POINT (667678.4508923856 5039207.467529141),333.1,338.3824,336.70956,337.04141998291016,-1.3409652709960938,337.8026794433594,1.093115234375034,0.10416090270797501
16835,419,959,45.487607,45.486922,11.156288,11.15083,374.1,374.1,1.7282767,0.96,POINT (668075.748464242 5039293.694061947),374.1,374.16403,374.60062,378.04141998291016,3.8773880004882812,378.8026794433594,4.202062988281284,0.10955716002632443
16836,459,959,45.488017,45.487332,11.159364,11.153906,349.9,349.9,1.6882991,0.96,POINT (668314.8978422306 5039345.685337541),349.9,352.1555,351.53183,353.8414199829101,1.6859329223632358,354.60267944335936,3.0708496093749886,0.12968458551174133
16837,485,959,45.488267,45.487582,11.161238,11.15578,327.9,327.9,1.7631037,0.96,POINT (668460.5931202503 5039377.388480667),327.9,327.3979,326.7005,331.8414199829101,4.443531799316361,332.60267944335936,5.902178955078114,0.11364030156792065
16838,487,959,45.488285,45.4876,11.161375,11.155917,325.9,325.9,1.7778963,0.96,POINT (668471.2450424166 5039379.675585521),325.9,323.85727,323.54648,329.8414199829101,5.984150695800736,330.60267944335936,7.056201171874989,0.10940036976463385
16839,518,959,45.488509,45.487824,11.163047,11.157589,271.9,271.9,1.7567716,0.97,POINT (668601.2316933593 5039408.069816916),271.9,266.27386,268.83524,275.8414199829101,9.56755523681636,276.60267944335936,7.767443847656239,0.08976829353134097
16840,557,959,45.488878,45.488193,11.165814,11.160356,236.9,236.9,1.7750141,0.97,POINT (668816.3499487592 5039454.876830793),236.9,239.96133,242.1185,240.84141998291017,0.8800857543945426,241.6026794433594,-0.515820312499983,0.12012199402149076
16841,571,959,45.489032,45.488347,11.166973,11.161515,232.6,232.6,1.7101731,0.98,POINT (668906.4563332372 5039474.422522376),232.6,235.37375,235.22438,236.54141998291016,1.1676712036132812,237.30267944335938,2.078298950195318,0.12016434479199184
