ID,SVET,LVET,LAT,LAT2,LON,LON2,HEIGHT,HEIGHT WRT DEM,SIGMA HEIGHT,COHER,geometry,HEIGHT_RELATIVE,tinitaly_height,copernicus_height,HEIGHT_ABSOLUTE_TIN,diff_tinitaly,HEIGHT_ABSOLUTE_COP,diff_copernicus,outlier_score
54,353,541,45.474326,45.473641,11.148695,11.143237,129.7,129.7,1.8101867,0.9,POINT (667521.7716410155 5037802.3720929995),129.7,132.2199,130.9407,133.69781494140625,1.4779205322265625,134.43412780761716,3.493423461914034,0.018245519137784716
55,381,541,45.474775,45.47409,11.152069,11.146611,172.8,172.8,1.8837549,0.92,POINT (667784.1586317847 5037859.295694028),172.8,176.0551,174.71057,176.79781494140627,0.7427154541015852,177.53412780761718,2.823556518554682,0.0074903084601937175
56,455,541,45.475982,45.475297,11.161143,11.155685,295.2,295.2,1.7713456,0.9,POINT (668489.800129303 5038012.3808977455),295.2,293.9502,299.87927,299.19781494140625,5.24761962890625,299.9341278076172,0.0548553466796875,0.022733851780748715
57,474,541,45.476165,45.47548,11.162508,11.15705,279.0,279.0,1.7194448,0.95,POINT (668595.9427323694 5038035.575416373),279.0,279.1801,279.12543,282.99781494140626,3.8177001953125114,283.73412780761714,4.608700561523392,0.03196239218716612
58,488,541,45.476316,45.475631,11.163642,11.158184,273.3,273.3,1.7370526,0.95,POINT (668684.1252894059 5038054.731575034),273.3,275.2495,275.7928,277.2978149414063,2.0483032226562727,278.0341278076172,2.2413421630859602,0.026044000854584914
59,521,541,45.476608,45.475923,11.165834,11.160376,236.3,236.3,1.6912492,0.94,POINT (668854.5787528474 5038091.7769319555),236.3,233.8976,234.18811,240.29781494140627,6.40021667480471,241.03412780761718,6.846017456054682,0.01134192676659862
60,567,541,45.477029,45.476344,11.16899,11.163532,189.7,189.7,1.812212,0.98,POINT (669099.9895401445 5038145.187226168),189.7,194.1894,193.62357,193.69781494140625,-0.4915924072265625,194.43412780761716,0.8105621337890341,0.03157831878027939
61,585,541,45.477236,45.476551,11.170542,11.165084,187.2,187.2,1.8453101,0.96,POINT (669220.6719111274 5038171.452402551),187.2,189.0226,190.61658,191.19781494140625,2.1752166748046875,191.93412780761716,1.317550659179659,0.025585759576921663
62,734,541,45.479016,45.478331,11.183918,11.17846,193.7,193.7,1.7415277,0.96,POINT (670260.7549019444 5038397.468587921),193.7,197.0734,198.62288,197.69781494140625,0.624420166015625,198.43412780761716,-0.18875122070315342,0.0468447835404604
63,762,541,45.479348,45.478663,11.186418,11.18096,194.4,194.4,1.8040942,0.96,POINT (670455.1431244377 5038439.65462786),194.4,198.6481,198.96828,198.39781494140627,-0.25028686523435795,199.13412780761718,0.16585083007811363,0.047740117506122115
64,819,541,45.480007,45.479322,11.191376,11.185918,189.4,189.4,1.8086947,0.95,POINT (670840.6452702782 5038523.400157707),189.4,196.0641,197.75407,193.39781494140627,-2.6662872314452954,194.13412780761718,-3.6199462890625114,0.06571519279738758
65,822,541,45.480041,45.479356,11.19163,11.186172,188.8,188.8,1.8183726,0.96,POINT (670860.3937061805 5038527.717688991),188.8,195.6464,197.14867,192.79781494140627,-2.8485778808593523,193.53412780761718,-3.6145385742187557,0.06480352203109441
66,887,541,45.480953,45.480268,11.198501,11.193043,244.2,244.2,1.7732682,0.94,POINT (671394.6265852198 5038643.675953822),244.2,251.0115,251.57632,248.19781494140625,-2.813690185546875,248.93412780761716,-2.642196655273466,0.07014664600221288
67,898,541,45.481046,45.480361,11.199202,11.193744,230.5,230.5,1.8550727,0.92,POINT (671449.1297800471 5038655.50395204),230.5,238.0299,239.82437,234.49781494140626,-3.5320922851562386,235.23412780761717,-4.5902435302734546,0.0718632334813693
68,905,541,45.481108,45.480423,11.199667,11.194209,222.8,222.8,1.8825247,0.92,POINT (671485.282785539 5038663.384568262),222.8,228.014,228.45128,226.79781494140627,-1.2161926269531023,227.53412780761718,-0.9171508789062557,0.06943787237437532
69,917,541,45.481195,45.48051,11.20032,11.194862,202.3,202.3,1.8733827,0.91,POINT (671536.0525570062 5038674.444275257),202.3,210.8866,212.41249,206.29781494140627,-4.588781738281227,207.03412780761718,-5.378363037109381,0.08019023797933822
70,943,541,45.481383,45.480698,11.201727,11.196269,157.6,157.6,1.8876463,0.89,POINT (671645.4425098561 5038698.336110351),157.6,166.9589,165.30226,161.59781494140626,-5.361077880859369,162.33412780761716,-2.9681335449218977,0.07701741231185394
71,965,541,45.481555,45.48087,11.203014,11.197556,124.6,124.6,1.8011547,0.91,POINT (671745.5020810118 5038720.19574077),124.6,134.4604,133.38885,128.59781494140626,-5.862588500976557,129.33412780761716,-4.054727172851585,0.07251356791825059
72,973,541,45.481635,45.48095,11.203621,11.198163,119.5,119.5,1.8215329,0.91,POINT (671792.6973219683 5038730.3815172855),119.5,127.0726,127.529854,123.49781494140626,-3.5747863769531136,124.23412780761717,-3.295726013183611,0.08164514792707256
73,997,541,45.481902,45.481217,11.20563,11.200172,113.8,113.8,1.9396023,0.92,POINT (671948.8926246688 5038764.343043333),113.8,124.9212,123.710434,117.79781494140626,-7.1233886718749915,118.53412780761717,-5.17630615234377,0.05643117701595468
74,1000,541,45.481936,45.481251,11.205888,11.20043,113.4,113.4,1.9330544,0.92,POINT (671968.9523241085 5038768.672665324),113.4,124.8743,122.85748,117.39781494140627,-7.476483154296858,118.13412780761718,-4.723355102539074,0.055611976947377406
75,1022,541,45.48239,45.481705,11.209314,11.203856,187.5,187.5,2.1554302,0.87,POINT (672235.316501969 5038826.451194634),187.5,201.6794,199.08844,191.49781494140626,-10.181582641601551,192.23412780761717,-6.8543121337890796,0.04122669322979461
76,1026,541,45.48247,45.481785,11.209915,11.204457,199.8,199.8,2.0350284,0.9,POINT (672282.0414301173 5038836.627825417),199.8,216.8221,215.91156,203.79781494140627,-13.02428283691404,204.53412780761718,-11.377432250976568,0.024129777049947787
77,1032,541,45.482599,45.481914,11.210892,11.205434,222.2,222.2,1.9741218,0.91,POINT (672358.0015102569 5038853.05531005),222.2,229.1462,228.40044,226.19781494140625,-2.9483795166015625,226.93412780761716,-1.4663085937500284,0.08141524830306851
78,1065,541,45.48307,45.482385,11.214448,11.20899,254.2,254.2,2.0607084,0.89,POINT (672634.4669583818 5038913.018580697),254.2,263.7164,262.32355,258.19781494140625,-5.518585205078125,258.9341278076172,-3.3894195556640625,0.05364114972057049
79,1070,541,45.483126,45.482441,11.214871,11.209413,253.3,253.3,2.0575103,0.89,POINT (672667.3533695424 5038920.149233653),253.3,257.8939,260.6174,257.2978149414063,-0.5960754394531023,258.0341278076172,-2.5832733154296648,0.042934143088725174
80,1080,541,45.483266,45.482581,11.215921,11.210463,261.6,261.6,2.1495327,0.9,POINT (672748.982984223 5038937.960496775),261.6,268.7494,264.2426,265.5978149414063,-3.151574707031216,266.33412780761716,2.0915130615234148,0.0580946044360523
81,1083,541,45.48331,45.482625,11.216255,11.210797,265.1,265.1,2.1419307,0.9,POINT (672774.950521177 5038943.5671489565),265.1,274.5242,269.30646,269.0978149414063,-5.426385498046841,269.83412780761716,0.5276702880859148,0.051334001129013485
90,305,542,45.473709,45.473024,11.143844,11.138386,102.4,102.4,1.9494234,0.89,POINT (667144.430467254 5037723.721294692),102.4,102.1079,102.257675,106.39781494140627,4.289912414550798,107.13412780761718,4.876452636718739,0.008448151506350587
91,334,542,45.474103,45.473418,11.146801,11.141343,120.4,120.4,1.9879685,0.89,POINT (667374.3924394128 5037773.649770918),120.4,121.2896,121.49133,124.39781494140627,3.1082183837890796,125.13412780761718,3.642794799804676,0.009308647036920248
92,371,542,45.474619,45.473934,11.150672,11.145214,148.3,148.3,1.9525949,0.89,POINT (667675.42944284 5037839.047832938),148.3,151.3249,150.10469,152.29781494140627,0.9729095458984602,153.03412780761718,2.9294372558593693,0.010431271118932162
94,436,542,45.475836,45.475151,11.159827,11.154369,314.3,314.3,1.7602145,0.95,POINT (668387.376444544 5037993.401439552),314.3,317.5487,316.39764,318.2978149414063,0.7491088867187727,319.0341278076172,2.6364837646484602,0.026727430947733555
95,445,542,45.475925,45.47524,11.160489,11.155031,307.3,307.3,1.7596353,0.94,POINT (668438.8533064423 5038004.6768719265),307.3,307.6808,306.6381,311.2978149414063,3.6170288085937727,312.0341278076172,5.396035766601585,0.030982167838735197
96,475,542,45.476204,45.475519,11.162586,11.157128,278.8,278.8,1.717264,0.95,POINT (668601.9228475034 5038040.071852565),278.8,279.5735,279.70578,282.7978149414063,3.2243286132812727,283.5341278076172,3.8283477783203352,0.029188113298772134
97,513,542,45.476567,45.475882,11.165304,11.159846,245.7,245.7,1.7223707,0.95,POINT (668813.2768314248 5038086.108035746),245.7,246.5491,248.10368,249.69781494140625,3.148712158203125,250.43412780761716,2.3304443359374716,0.025653899362044763
98,518,542,45.476613,45.475928,11.165648,11.16019,240.7,240.7,1.7251624,0.95,POINT (668840.0261958832 5038091.94143238),240.7,236.5117,237.06706,244.69781494140625,8.186111450195312,245.43412780761716,8.367065429687472,0.006320600081786032
99,574,542,45.477145,45.47646,11.169638,11.16418,191.3,191.3,1.7589501,0.97,POINT (669150.289132587 5038159.438660898),191.3,189.3868,188.93948,195.29781494140627,5.91101989746096,196.03412780761718,7.094644165039057,0.00893182994111097
100,591,542,45.477342,45.476657,11.171116,11.165658,189.6,189.6,1.8442938,0.97,POINT (669265.2173123455 5038184.437922822),189.6,197.4688,197.91806,193.59781494140626,-3.870980834960932,194.33412780761716,-3.5839324951172102,0.01701995670540668
101,627,542,45.477781,45.477096,11.17442,11.168962,194.6,194.6,1.6083089,0.96,POINT (669522.135116471 5038240.176509988),194.6,198.0384,198.50719,198.59781494140626,0.5594085693359432,199.33412780761716,0.8269409179687273,0.03164550208152417
102,631,542,45.477826,45.477141,11.174753,11.169295,193.5,193.5,1.6569763,0.97,POINT (669548.0265841994 5038245.878646499),193.5,197.9059,198.19563,197.49781494140626,-0.40808410644530113,198.23412780761717,0.03849487304685795,0.03798327729721024
103,676,542,45.478361,45.477676,11.178775,11.173317,194.5,194.5,1.7653909,0.97,POINT (669860.7680518372 5038313.812213784),194.5,198.937,198.88577,198.49781494140626,-0.43918151855467613,199.23412780761717,0.34835510253904545,0.05130963922420739
104,791,542,45.479709,45.479024,11.188914,11.183456,190.9,190.9,1.7753877,0.96,POINT (670649.1288363459 5038485.060024204),190.9,199.253,197.2644,194.89781494140627,-4.3551910400390454,195.63412780761718,-1.6302764892578239,0.05649226034924165
105,840,542,45.480297,45.479612,11.193336,11.187878,194.7,194.7,1.8048353,0.96,POINT (670992.9505152903 5038559.788602177),194.7,199.1264,198.6979,198.69781494140625,-0.4285888671875,199.43412780761716,0.7362213134765341,0.06406066340512978
106,847,542,45.480409,45.479724,11.194177,11.188719,205.7,205.7,1.8112183,0.95,POINT (671058.3390550688 5038574.022038089),205.7,212.254,212.43178,209.69781494140625,-2.556182861328125,210.43412780761716,-1.9976501464844034,0.07327398715396005
107,865,542,45.480722,45.480037,11.196539,11.191081,243.9,243.9,1.7907235,0.94,POINT (671241.9900960191 5038613.828016607),243.9,255.3984,255.48923,247.89781494140627,-7.500592041015608,248.63412780761718,-6.855099487304699,0.04953163407882155
108,886,542,45.480972,45.480287,11.198425,11.192967,245.2,245.2,1.7620077,0.94,POINT (671388.6293097087 5038645.624591657),245.2,252.4458,253.48459,249.19781494140625,-3.24798583984375,249.93412780761716,-3.550460815429716,0.07124891200770872
109,901,542,45.481105,45.48042,11.199419,11.193961,228.5,228.5,1.8592894,0.92,POINT (671465.9099500803 5038662.521816471),228.5,234.2717,234.14883,232.49781494140626,-1.7738830566406136,233.23412780761717,-0.9147064208984546,0.07212699917029458
110,903,542,45.481123,45.480438,11.199557,11.194099,226.6,226.6,1.8647135,0.92,POINT (671476.6404345634 5038664.81614901),226.6,231.2202,231.27821,230.59781494140626,-0.6223846435546818,231.33412780761716,0.05591430664060226,0.06516711576042256
111,907,542,45.481147,45.480462,11.199736,11.194278,217.8,217.8,1.8830964,0.92,POINT (671490.5569718189 5038667.86461226),217.8,224.7796,225.77037,221.79781494140627,-2.9817871093749773,222.53412780761718,-3.2362426757812557,0.07895482041861202
112,920,542,45.481247,45.480562,11.200485,11.195027,197.7,197.7,1.8911921,0.92,POINT (671548.789898889 5038680.573641914),197.7,207.7265,208.05681,201.69781494140625,-6.0286865234375,202.43412780761716,-5.622680664062528,0.07312999446035284
113,922,542,45.481261,45.480576,11.200591,11.195133,194.2,194.2,1.9110583,0.92,POINT (671557.0315862057 5038682.355384663),194.2,204.6729,203.81714,198.19781494140625,-6.4750823974609375,198.93412780761716,-4.883010864257841,0.07358567965304302
114,948,542,45.481444,45.480759,11.201966,11.196508,147.8,147.8,1.7737576,0.91,POINT (671663.935649825 5038705.623719799),147.8,157.0635,157.0733,151.79781494140627,-5.265692138671852,152.53412780761718,-4.539175415039068,0.07846472772490976
115,952,542,45.481473,45.480788,11.20218,11.196722,140.8,140.8,1.8427809,0.92,POINT (671680.5721709764 5038709.302892503),140.8,149.5558,149.39209,144.79781494140627,-4.75798645019529,145.53412780761718,-3.857962036132818,0.08266408136862913
116,957,542,45.481517,45.480832,11.202514,11.197056,135.4,135.4,1.9078657,0.92,POINT (671706.5413822157 5038714.905074683),135.4,144.2783,142.6042,139.39781494140627,-4.8804901123046704,140.13412780761718,-2.4700744628906364,0.08157747610948174
117,981,542,45.481756,45.481071,11.204311,11.198853,119.0,119.0,1.9594834,0.92,POINT (671846.2543545243 5038745.3001483),119.0,125.9014,126.14792,122.99781494140626,-2.9035827636718636,123.73412780761717,-2.4137908935547046,0.08264804687121036
118,1034,542,45.482661,45.481976,11.211142,11.205684,226.2,226.2,1.9700313,0.9,POINT (672377.350076115 5038860.479757182),226.2,232.533,231.8439,230.19781494140625,-2.3351898193359375,230.93412780761716,-0.9097747802734659,0.08005834979020154
119,1037,542,45.482706,45.482021,11.211479,11.206021,229.8,229.8,2.000259,0.91,POINT (672403.5495875736 5038866.202389886),229.8,236.9889,235.68849,233.79781494140627,-3.1910919189452898,234.53412780761718,-1.1543640136718807,0.0833985763645535
120,1059,542,45.483033,45.482348,11.213949,11.208491,256.2,256.2,2.0330077,0.89,POINT (672595.5830132066 5038907.835591206),256.2,267.0381,263.72333,260.19781494140625,-6.84027099609375,260.9341278076172,-2.7891998291015625,0.03903934247608565
121,1062,542,45.483068,45.482383,11.214206,11.208748,255.8,255.8,2.0482719,0.89,POINT (672615.5607076747 5038912.276249871),255.8,265.1013,264.63803,259.7978149414063,-5.303472900390602,260.5341278076172,-4.103903198242165,0.05571350743790704
122,1064,542,45.483089,45.482404,11.214366,11.208908,254.9,254.9,2.0622294,0.89,POINT (672628.0005836559 5038914.953142316),254.9,264.5158,263.53244,258.8978149414063,-5.6179931640624545,259.6341278076172,-3.898312377929699,0.05169243366257825
123,1071,542,45.483167,45.482482,11.214956,11.209498,253.5,253.5,2.0711667,0.9,POINT (672673.8708263687 5038924.886889892),253.5,257.938,259.6443,257.49781494140626,-0.44017333984373863,258.23412780761714,-1.410159301757858,0.044270628592117944
124,1105,542,45.483644,45.482959,11.218553,11.213095,283.3,283.3,2.15256,0.9,POINT (672953.5165614395 5038985.619099665),283.3,287.4994,290.45282,287.2978149414063,-0.20157470703122726,288.0341278076172,-2.4186920166015398,0.04215394098988495
125,1111,542,45.483741,45.483056,11.219283,11.213825,293.3,293.3,2.2148373,0.91,POINT (673010.2686186442 5038997.96764066),293.3,302.9321,302.23395,297.2978149414063,-5.634283447265602,298.0341278076172,-4.19981994628904,0.04756019465544736
129,300,543,45.473676,45.472991,11.143376,11.137918,101.7,101.7,1.9621139,0.87,POINT (667107.9476280349 5037719.081484995),101.7,101.3131,100.935646,105.69781494140626,4.3847122192382955,106.43412780761717,5.498481750488267,0.008448151506350587
131,425,543,45.475739,45.475054,11.158878,11.15342,316.2,316.2,1.8386117,0.95,POINT (668313.4911995636 5037980.636267581),316.2,323.5577,321.968,320.19781494140625,-3.359893798828125,320.9341278076172,-1.0338592529296875,0.02381478217020616
132,441,543,45.475913,45.475228,11.160185,11.154727,310.3,310.3,1.7511527,0.94,POINT (668415.1283699477 5038002.706311267),310.3,312.6903,311.4359,314.2978149414063,1.6075073242187727,315.0341278076172,3.5982147216797102,0.029333059162912067
133,479,543,45.476276,45.475591,11.162904,11.157446,277.3,277.3,1.7095682,0.95,POINT (668626.5628257546 5038048.738238029),277.3,278.5173,278.86078,281.2978149414063,2.7805114746093977,282.0341278076172,3.1733489990234602,0.028837873554076632
134,502,543,45.476505,45.47582,11.16462,11.159162,260.7,260.7,1.7584835,0.96,POINT (668760.0010204569 5038077.782854233),260.7,261.3115,262.9819,264.69781494140625,3.386322021484375,265.4341278076172,2.4522247314453125,0.027602446030135175
135,560,543,45.477002,45.476317,11.168345,11.162887,189.4,189.4,1.812588,0.97,POINT (669049.6579770483 5038140.830005868),189.4,194.0396,192.57347,193.39781494140627,-0.6417816162109204,194.13412780761718,1.5606567382812386,0.031552060203689836
136,562,543,45.477025,45.47634,11.168521,11.163063,189.3,189.3,1.8207019,0.97,POINT (669063.3450980741 5038143.7556181215),189.3,194.0939,192.86401,193.29781494140627,-0.7960876464843523,194.03412780761718,1.1701141357421818,0.03254122886785149
137,564,543,45.47705,45.476365,11.168702,11.163244,189.4,189.4,1.8214836,0.98,POINT (669077.4170171063 5038146.913975899),189.4,194.1257,193.08083,193.39781494140627,-0.727886962890608,194.13412780761718,1.0533020019531136,0.029044331293248904
138,570,543,45.477124,45.476439,11.169264,11.163806,190.8,190.8,1.7850948,0.97,POINT (669121.1207032925 5038156.31814874),190.8,196.2751,196.26276,194.79781494140627,-1.4772857666015398,195.53412780761718,-0.7286285400390682,0.023489032207137717
139,595,543,45.477422,45.476737,11.171496,11.166038,191.2,191.2,1.8194174,0.97,POINT (669294.6777697532 5038194.126384845),191.2,198.8076,198.57289,195.19781494140625,-3.6097869873046875,195.93412780761716,-2.6387634277344034,0.015256441023022038
140,598,543,45.477463,45.476778,11.171806,11.166348,193.3,193.3,1.7580439,0.97,POINT (669318.7839367477 5038199.334708716),193.3,198.6383,198.07338,197.29781494140627,-1.3404907226562273,198.03412780761718,-0.039251708984380684,0.02220583038456847
141,629,543,45.477831,45.477146,11.174577,11.169119,193.9,193.9,1.6423915,0.97,POINT (669534.255855548 5038246.0626377715),193.9,197.9681,198.25327,197.89781494140627,-0.07027893066404545,198.63412780761718,0.38086242675780113,0.033443799709879984
142,708,543,45.478765,45.47808,11.18159,11.176132,193.5,193.5,1.6929753,0.97,POINT (670079.5634639277 5038364.651553191),193.5,198.5932,199.46762,197.49781494140626,-1.0953857421874886,198.23412780761717,-1.2334930419922046,0.05260421753654809
143,721,543,45.478913,45.478228,11.182708,11.17725,191.7,191.7,1.6456241,0.97,POINT (670166.4964501078 5038383.461603735),191.7,196.7432,197.1157,195.69781494140625,-1.045379638671875,196.43412780761716,-0.6815795898437784,0.05755400615485845
144,766,543,45.479453,45.478768,11.186768,11.18131,194.9,194.9,1.7683381,0.96,POINT (670482.1807323354 5038452.06246393),194.9,198.9123,199.3294,198.89781494140627,-0.014477539062482947,199.63412780761718,0.30472106933592613,0.052232737387828354
145,789,543,45.479715,45.47903,11.18874,11.183282,191.5,191.5,1.7890008,0.96,POINT (670635.5117600565 5038485.356932785),191.5,199.5627,197.75291,195.49781494140626,-4.064883422851551,196.23412780761717,-1.518786621093767,0.05616674977657321
146,792,543,45.479749,45.479064,11.188991,11.183533,190.7,190.7,1.770456,0.96,POINT (670655.0259591797 5038489.667437978),190.7,198.9434,196.94048,194.69781494140625,-4.2455902099609375,195.43412780761716,-1.5063476562500284,0.05616674977657321
147,818,543,45.480052,45.479367,11.191274,11.185816,189.6,189.6,1.7942896,0.95,POINT (670832.5374596178 5038528.182504667),189.6,196.2539,197.92831,193.59781494140626,-2.6560913085937443,194.33412780761716,-3.5941864013672102,0.06571519279738758
