ID,SVET,LVET,LAT,LAT2,LON,LON2,HEIGHT,HEIGHT WRT DEM,SIGMA HEIGHT,COHER,geometry,HEIGHT_RELATIVE,tinitaly_height,copernicus_height,HEIGHT_ABSOLUTE_TIN,diff_tinitaly,HEIGHT_ABSOLUTE_COP,diff_copernicus,outlier_score
56,455,541,45.475982,45.475297,11.161143,11.155685,295.2,295.2,1.7713456,0.9,POINT (668489.800129303 5038012.3808977455),295.2,293.9502,299.87927,299.15160522460934,5.201409912109341,299.8821563720703,0.0028839111328125,0.03333226595580974
57,474,541,45.476165,45.47548,11.162508,11.15705,279.0,279.0,1.7194448,0.95,POINT (668595.9427323694 5038035.575416373),279.0,279.1801,279.12543,282.95160522460935,3.7714904785156023,283.6821563720703,4.556729125976574,0.03670772001464384
58,488,541,45.476316,45.475631,11.163642,11.158184,273.3,273.3,1.7370526,0.95,POINT (668684.1252894059 5038054.731575034),273.3,275.2495,275.7928,277.25160522460936,2.0020935058593636,277.98215637207034,2.1893707275390852,0.03531175627467975
59,521,541,45.476608,45.475923,11.165834,11.160376,236.3,236.3,1.6912492,0.94,POINT (668854.5787528474 5038091.7769319555),236.3,233.8976,234.18811,240.25160522460936,6.354006958007801,240.98215637207034,6.794046020507835,0.01420084394837573
60,567,541,45.477029,45.476344,11.16899,11.163532,189.7,189.7,1.812212,0.98,POINT (669099.9895401445 5038145.187226168),189.7,194.1894,193.62357,193.65160522460934,-0.5378021240234716,194.3821563720703,0.7585906982421875,0.0348868713581727
61,585,541,45.477236,45.476551,11.170542,11.165084,187.2,187.2,1.8453101,0.96,POINT (669220.6719111274 5038171.452402551),187.2,189.0226,190.61658,191.15160522460934,2.1290069580077784,191.8821563720703,1.2655792236328125,0.031047766977935543
62,734,541,45.479016,45.478331,11.183918,11.17846,193.7,193.7,1.7415277,0.96,POINT (670260.7549019444 5038397.468587921),193.7,197.0734,198.62288,197.65160522460934,0.5782104492187159,198.3821563720703,-0.24072265625,0.052748397949243575
63,762,541,45.479348,45.478663,11.186418,11.18096,194.4,194.4,1.8040942,0.96,POINT (670455.1431244377 5038439.65462786),194.4,198.6481,198.96828,198.35160522460936,-0.29649658203126705,199.08215637207033,0.11387939453126705,0.0577506557992325
64,819,541,45.480007,45.479322,11.191376,11.185918,189.4,189.4,1.8086947,0.95,POINT (670840.6452702782 5038523.400157707),189.4,196.0641,197.75407,193.35160522460936,-2.7124969482422046,194.08215637207033,-3.671917724609358,0.07123534072494053
65,822,541,45.480041,45.479356,11.19163,11.186172,188.8,188.8,1.8183726,0.96,POINT (670860.3937061805 5038527.717688991),188.8,195.6464,197.14867,192.75160522460936,-2.8947875976562614,193.48215637207034,-3.6665100097656023,0.06583636855978647
66,887,541,45.480953,45.480268,11.198501,11.193043,244.2,244.2,1.7732682,0.94,POINT (671394.6265852198 5038643.675953822),244.2,251.0115,251.57632,248.15160522460934,-2.859899902343784,248.8821563720703,-2.6941680908203125,0.07470829103611992
67,898,541,45.481046,45.480361,11.199202,11.193744,230.5,230.5,1.8550727,0.92,POINT (671449.1297800471 5038655.50395204),230.5,238.0299,239.82437,234.45160522460935,-3.5783020019531477,235.18215637207032,-4.642214965820301,0.07208864462786768
68,905,541,45.481108,45.480423,11.199667,11.194209,222.8,222.8,1.8825247,0.92,POINT (671485.282785539 5038663.384568262),222.8,228.014,228.45128,226.75160522460936,-1.2624023437500114,227.48215637207034,-0.9691223144531023,0.07047927099924695
69,917,541,45.481195,45.48051,11.20032,11.194862,202.3,202.3,1.8733827,0.91,POINT (671536.0525570062 5038674.444275257),202.3,210.8866,212.41249,206.25160522460936,-4.634991455078136,206.98215637207034,-5.430334472656227,0.07328787075932852
70,943,541,45.481383,45.480698,11.201727,11.196269,157.6,157.6,1.8876463,0.89,POINT (671645.4425098561 5038698.336110351),157.6,166.9589,165.30226,161.55160522460935,-5.407287597656278,162.28215637207032,-3.0201049804687443,0.0703994562491243
71,965,541,45.481555,45.48087,11.203014,11.197556,124.6,124.6,1.8011547,0.91,POINT (671745.5020810118 5038720.19574077),124.6,134.4604,133.38885,128.55160522460935,-5.908798217773466,129.28215637207032,-4.106698608398432,0.06316578123715438
72,973,541,45.481635,45.48095,11.203621,11.198163,119.5,119.5,1.8215329,0.91,POINT (671792.6973219683 5038730.3815172855),119.5,127.0726,127.529854,123.45160522460935,-3.6209960937500227,124.18215637207032,-3.3476974487304574,0.06938813501451574
73,997,541,45.481902,45.481217,11.20563,11.200172,113.8,113.8,1.9396023,0.92,POINT (671948.8926246688 5038764.343043333),113.8,124.9212,123.710434,117.75160522460935,-7.169598388671901,118.48215637207032,-5.2282775878906165,0.04771826660509915
74,1000,541,45.481936,45.481251,11.205888,11.20043,113.4,113.4,1.9330544,0.92,POINT (671968.9523241085 5038768.672665324),113.4,124.8743,122.85748,117.35160522460936,-7.522692871093767,118.08215637207033,-4.7753265380859204,0.04622527773732982
75,1022,541,45.48239,45.481705,11.209314,11.203856,187.5,187.5,2.1554302,0.87,POINT (672235.316501969 5038826.451194634),187.5,201.6794,199.08844,191.45160522460935,-10.22779235839846,192.18215637207032,-6.906283569335926,0.021250658584584636
77,1032,541,45.482599,45.481914,11.210892,11.205434,222.2,222.2,1.9741218,0.91,POINT (672358.0015102569 5038853.05531005),222.2,229.1462,228.40044,226.15160522460934,-2.9945892333984716,226.8821563720703,-1.518280029296875,0.06168994160204372
78,1065,541,45.48307,45.482385,11.214448,11.20899,254.2,254.2,2.0607084,0.89,POINT (672634.4669583818 5038913.018580697),254.2,263.7164,262.32355,258.15160522460934,-5.564794921875034,258.8821563720703,-3.4413909912109375,0.04960030976554597
79,1070,541,45.483126,45.482441,11.214871,11.209413,253.3,253.3,2.0575103,0.89,POINT (672667.3533695424 5038920.149233653),253.3,257.8939,260.6174,257.25160522460936,-0.6422851562500114,257.98215637207034,-2.6352447509765398,0.04520133963340295
80,1080,541,45.483266,45.482581,11.215921,11.210463,261.6,261.6,2.1495327,0.9,POINT (672748.982984223 5038937.960496775),261.6,268.7494,264.2426,265.5516052246094,-3.197784423828125,266.28215637207035,2.0395416259765966,0.04512214534768877
81,1083,541,45.48331,45.482625,11.216255,11.210797,265.1,265.1,2.1419307,0.9,POINT (672774.950521177 5038943.5671489565),265.1,274.5242,269.30646,269.0516052246094,-5.47259521484375,269.78215637207035,0.4756988525390966,0.04854444673738778
90,305,542,45.473709,45.473024,11.143844,11.138386,102.4,102.4,1.9494234,0.89,POINT (667144.430467254 5037723.721294692),102.4,102.1079,102.257675,106.35160522460936,4.243702697753889,107.08215637207033,4.824481201171892,0.015008771469222859
91,334,542,45.474103,45.473418,11.146801,11.141343,120.4,120.4,1.9879685,0.89,POINT (667374.3924394128 5037773.649770918),120.4,121.2896,121.49133,124.35160522460936,3.0620086669921704,125.08215637207033,3.5908233642578296,0.018478048249229717
92,371,542,45.474619,45.473934,11.150672,11.145214,148.3,148.3,1.9525949,0.89,POINT (667675.42944284 5037839.047832938),148.3,151.3249,150.10469,152.25160522460936,0.9266998291015511,152.98215637207034,2.8774658203125227,0.016537693613218996
93,376,542,45.474711,45.474026,11.151363,11.145905,160.4,160.4,1.9413064,0.9,POINT (667729.166349483 5037850.711201221),160.4,166.0456,162.52332,164.35160522460936,-1.693988037109392,165.08215637207033,2.5588409423828296,0.014689228808655086
94,436,542,45.475836,45.475151,11.159827,11.154369,314.3,314.3,1.7602145,0.95,POINT (668387.376444544 5037993.401439552),314.3,317.5487,316.39764,318.25160522460936,0.7028991699218636,318.98215637207034,2.5845123291015852,0.04043655902235904
95,445,542,45.475925,45.47524,11.160489,11.155031,307.3,307.3,1.7596353,0.94,POINT (668438.8533064423 5038004.6768719265),307.3,307.6808,306.6381,311.25160522460936,3.5708190917968636,311.98215637207034,5.34406433105471,0.039516588794391905
96,475,542,45.476204,45.475519,11.162586,11.157128,278.8,278.8,1.717264,0.95,POINT (668601.9228475034 5038040.071852565),278.8,279.5735,279.70578,282.75160522460936,3.1781188964843636,283.48215637207034,3.7763763427734602,0.04057033031915491
97,513,542,45.476567,45.475882,11.165304,11.159846,245.7,245.7,1.7223707,0.95,POINT (668813.2768314248 5038086.108035746),245.7,246.5491,248.10368,249.65160522460934,3.102502441406216,250.3821563720703,2.278472900390625,0.03484254349364024
99,574,542,45.477145,45.47646,11.169638,11.16418,191.3,191.3,1.7589501,0.97,POINT (669150.289132587 5038159.438660898),191.3,189.3868,188.93948,195.25160522460936,5.864810180664051,195.98215637207034,7.04267272949221,0.01407770388879459
100,591,542,45.477342,45.476657,11.171116,11.165658,189.6,189.6,1.8442938,0.97,POINT (669265.2173123455 5038184.437922822),189.6,197.4688,197.91806,193.55160522460935,-3.917190551757841,194.28215637207032,-3.635903930664057,0.024490306154596353
101,627,542,45.477781,45.477096,11.17442,11.168962,194.6,194.6,1.6083089,0.96,POINT (669522.135116471 5038240.176509988),194.6,198.0384,198.50719,198.55160522460935,0.5131988525390341,199.28215637207032,0.7749694824218807,0.045404592383984976
102,631,542,45.477826,45.477141,11.174753,11.169295,193.5,193.5,1.6569763,0.97,POINT (669548.0265841994 5038245.878646499),193.5,197.9059,198.19563,197.45160522460935,-0.45429382324221024,198.18215637207032,-0.013476562499988631,0.04867509967819811
103,676,542,45.478361,45.477676,11.178775,11.173317,194.5,194.5,1.7653909,0.97,POINT (669860.7680518372 5038313.812213784),194.5,198.937,198.88577,198.45160522460935,-0.48539123535158524,199.18215637207032,0.29638366699219887,0.05287999199918003
104,791,542,45.479709,45.479024,11.188914,11.183456,190.9,190.9,1.7753877,0.96,POINT (670649.1288363459 5038485.060024204),190.9,199.253,197.2644,194.85160522460936,-4.4014007568359546,195.58215637207033,-1.6822479248046704,0.057434675320991835
105,840,542,45.480297,45.479612,11.193336,11.187878,194.7,194.7,1.8048353,0.96,POINT (670992.9505152903 5038559.788602177),194.7,199.1264,198.6979,198.65160522460934,-0.4747985839844091,199.3821563720703,0.6842498779296875,0.07077227501276928
106,847,542,45.480409,45.479724,11.194177,11.188719,205.7,205.7,1.8112183,0.95,POINT (671058.3390550688 5038574.022038089),205.7,212.254,212.43178,209.65160522460934,-2.602392578125034,210.3821563720703,-2.04962158203125,0.07440850493585366
107,865,542,45.480722,45.480037,11.196539,11.191081,243.9,243.9,1.7907235,0.94,POINT (671241.9900960191 5038613.828016607),243.9,255.3984,255.48923,247.85160522460936,-7.546801757812517,248.58215637207033,-6.9070709228515454,0.055366642410486666
108,886,542,45.480972,45.480287,11.198425,11.192967,245.2,245.2,1.7620077,0.94,POINT (671388.6293097087 5038645.624591657),245.2,252.4458,253.48459,249.15160522460934,-3.294195556640659,249.8821563720703,-3.6024322509765625,0.07353139217431337
109,901,542,45.481105,45.48042,11.199419,11.193961,228.5,228.5,1.8592894,0.92,POINT (671465.9099500803 5038662.521816471),228.5,234.2717,234.14883,232.45160522460935,-1.8200927734375227,233.18215637207032,-0.9666778564453011,0.07072723189890223
110,903,542,45.481123,45.480438,11.199557,11.194099,226.6,226.6,1.8647135,0.92,POINT (671476.6404345634 5038664.81614901),226.6,231.2202,231.27821,230.55160522460935,-0.6685943603515909,231.28215637207032,0.003942871093755684,0.07447686281485921
111,907,542,45.481147,45.480462,11.199736,11.194278,217.8,217.8,1.8830964,0.92,POINT (671490.5569718189 5038667.86461226),217.8,224.7796,225.77037,221.75160522460936,-3.0279968261718864,222.48215637207034,-3.2882141113281023,0.06893932462438834
112,920,542,45.481247,45.480562,11.200485,11.195027,197.7,197.7,1.8911921,0.92,POINT (671548.789898889 5038680.573641914),197.7,207.7265,208.05681,201.65160522460934,-6.074896240234409,202.3821563720703,-5.674652099609375,0.06647511025965075
113,922,542,45.481261,45.480576,11.200591,11.195133,194.2,194.2,1.9110583,0.92,POINT (671557.0315862057 5038682.355384663),194.2,204.6729,203.81714,198.15160522460934,-6.521292114257847,198.8821563720703,-4.9349822998046875,0.0648581995013916
114,948,542,45.481444,45.480759,11.201966,11.196508,147.8,147.8,1.7737576,0.91,POINT (671663.935649825 5038705.623719799),147.8,157.0635,157.0733,151.75160522460936,-5.311901855468761,152.48215637207034,-4.591146850585915,0.0702451284363606
115,952,542,45.481473,45.480788,11.20218,11.196722,140.8,140.8,1.8427809,0.92,POINT (671680.5721709764 5038709.302892503),140.8,149.5558,149.39209,144.75160522460936,-4.804196166992199,145.48215637207034,-3.9099334716796648,0.07156769103846455
116,957,542,45.481517,45.480832,11.202514,11.197056,135.4,135.4,1.9078657,0.92,POINT (671706.5413822157 5038714.905074683),135.4,144.2783,142.6042,139.35160522460936,-4.9266998291015796,140.08215637207033,-2.522045898437483,0.0717883752355653
117,981,542,45.481756,45.481071,11.204311,11.198853,119.0,119.0,1.9594834,0.92,POINT (671846.2543545243 5038745.3001483),119.0,125.9014,126.14792,122.95160522460935,-2.9497924804687727,123.68215637207032,-2.465762329101551,0.06345661025645133
118,1034,542,45.482661,45.481976,11.211142,11.205684,226.2,226.2,1.9700313,0.9,POINT (672377.350076115 5038860.479757182),226.2,232.533,231.8439,230.15160522460934,-2.3813995361328466,230.8821563720703,-0.9617462158203125,0.06154845117498964
119,1037,542,45.482706,45.482021,11.211479,11.206021,229.8,229.8,2.000259,0.91,POINT (672403.5495875736 5038866.202389886),229.8,236.9889,235.68849,233.75160522460936,-3.237301635742199,234.48215637207034,-1.2063354492187273,0.0602917568691812
120,1059,542,45.483033,45.482348,11.213949,11.208491,256.2,256.2,2.0330077,0.89,POINT (672595.5830132066 5038907.835591206),256.2,267.0381,263.72333,260.15160522460934,-6.886480712890659,260.8821563720703,-2.8411712646484375,0.03918771804781129
121,1062,542,45.483068,45.482383,11.214206,11.208748,255.8,255.8,2.0482719,0.89,POINT (672615.5607076747 5038912.276249871),255.8,265.1013,264.63803,259.75160522460936,-5.349682617187511,260.48215637207034,-4.15587463378904,0.049942116183168794
122,1064,542,45.483089,45.482404,11.214366,11.208908,254.9,254.9,2.0622294,0.89,POINT (672628.0005836559 5038914.953142316),254.9,264.5158,263.53244,258.85160522460933,-5.6642028808594205,259.58215637207036,-3.950283813476517,0.04927869165415233
123,1071,542,45.483167,45.482482,11.214956,11.209498,253.5,253.5,2.0711667,0.9,POINT (672673.8708263687 5038924.886889892),253.5,257.938,259.6443,257.45160522460935,-0.48638305664064774,258.1821563720703,-1.4621307373046761,0.04339267786188322
124,1105,542,45.483644,45.482959,11.218553,11.213095,283.3,283.3,2.15256,0.9,POINT (672953.5165614395 5038985.619099665),283.3,287.4994,290.45282,287.25160522460936,-0.24778442382813637,287.98215637207034,-2.4706634521484148,0.030364624220607817
125,1111,542,45.483741,45.483056,11.219283,11.213825,293.3,293.3,2.2148373,0.91,POINT (673010.2686186442 5038997.96764066),293.3,302.9321,302.23395,297.25160522460936,-5.680493164062511,297.98215637207034,-4.251791381835915,0.03815954497378604
129,300,543,45.473676,45.472991,11.143376,11.137918,101.7,101.7,1.9621139,0.87,POINT (667107.9476280349 5037719.081484995),101.7,101.3131,100.935646,105.65160522460936,4.338502502441386,106.38215637207033,5.4465103149414205,0.016212829085276104
131,425,543,45.475739,45.475054,11.158878,11.15342,316.2,316.2,1.8386117,0.95,POINT (668313.4911995636 5037980.636267581),316.2,323.5577,321.968,320.15160522460934,-3.406103515625034,320.8821563720703,-1.0858306884765625,0.03029150688476767
132,441,543,45.475913,45.475228,11.160185,11.154727,310.3,310.3,1.7511527,0.94,POINT (668415.1283699477 5038002.706311267),310.3,312.6903,311.4359,314.25160522460936,1.5612976074218636,314.98215637207034,3.5462432861328352,0.04257221975160719
133,479,543,45.476276,45.475591,11.162904,11.157446,277.3,277.3,1.7095682,0.95,POINT (668626.5628257546 5038048.738238029),277.3,278.5173,278.86078,281.25160522460936,2.7343017578124886,281.98215637207034,3.1213775634765852,0.04040208204245965
134,502,543,45.476505,45.47582,11.16462,11.159162,260.7,260.7,1.7584835,0.96,POINT (668760.0010204569 5038077.782854233),260.7,261.3115,262.9819,264.65160522460934,3.340112304687466,265.3821563720703,2.4002532958984375,0.03485680689864812
135,560,543,45.477002,45.476317,11.168345,11.162887,189.4,189.4,1.812588,0.97,POINT (669049.6579770483 5038140.830005868),189.4,194.0396,192.57347,193.35160522460936,-0.6879913330078296,194.08215637207033,1.508685302734392,0.03782616064809674
136,562,543,45.477025,45.47634,11.168521,11.163063,189.3,189.3,1.8207019,0.97,POINT (669063.3450980741 5038143.7556181215),189.3,194.0939,192.86401,193.25160522460936,-0.8422973632812614,193.98215637207034,1.1181427001953352,0.034303419793004886
137,564,543,45.47705,45.476365,11.168702,11.163244,189.4,189.4,1.8214836,0.98,POINT (669077.4170171063 5038146.913975899),189.4,194.1257,193.08083,193.35160522460936,-0.774096679687517,194.08215637207033,1.001330566406267,0.03327617117882953
138,570,543,45.477124,45.476439,11.169264,11.163806,190.8,190.8,1.7850948,0.97,POINT (669121.1207032925 5038156.31814874),190.8,196.2751,196.26276,194.75160522460936,-1.5234954833984489,195.48215637207034,-0.7805999755859148,0.03299996367827174
139,595,543,45.477422,45.476737,11.171496,11.166038,191.2,191.2,1.8194174,0.97,POINT (669294.6777697532 5038194.126384845),191.2,198.8076,198.57289,195.15160522460934,-3.6559967041015966,195.8821563720703,-2.69073486328125,0.025955372229602314
140,598,543,45.477463,45.476778,11.171806,11.166348,193.3,193.3,1.7580439,0.97,POINT (669318.7839367477 5038199.334708716),193.3,198.6383,198.07338,197.25160522460936,-1.3867004394531364,197.98215637207034,-0.09122314453122726,0.04195967720440469
141,629,543,45.477831,45.477146,11.174577,11.169119,193.9,193.9,1.6423915,0.97,POINT (669534.255855548 5038246.0626377715),193.9,197.9681,198.25327,197.85160522460936,-0.11648864746095455,198.58215637207033,0.32889099121095455,0.046748910499555485
142,708,543,45.478765,45.47808,11.18159,11.176132,193.5,193.5,1.6929753,0.97,POINT (670079.5634639277 5038364.651553191),193.5,198.5932,199.46762,197.45160522460935,-1.1415954589843977,198.18215637207032,-1.2854644775390511,0.06127583593810698
143,721,543,45.478913,45.478228,11.182708,11.17725,191.7,191.7,1.6456241,0.97,POINT (670166.4964501078 5038383.461603735),191.7,196.7432,197.1157,195.65160522460934,-1.091589355468784,196.3821563720703,-0.733551025390625,0.060097055666136046
144,766,543,45.479453,45.478768,11.186768,11.18131,194.9,194.9,1.7683381,0.96,POINT (670482.1807323354 5038452.06246393),194.9,198.9123,199.3294,198.85160522460936,-0.06068725585939205,199.58215637207033,0.25274963378907955,0.06029589239346789
145,789,543,45.479715,45.47903,11.18874,11.183282,191.5,191.5,1.7890008,0.96,POINT (670635.5117600565 5038485.356932785),191.5,199.5627,197.75291,195.45160522460935,-4.11109313964846,196.18215637207032,-1.5707580566406136,0.05829704026902943
146,792,543,45.479749,45.479064,11.188991,11.183533,190.7,190.7,1.770456,0.96,POINT (670655.0259591797 5038489.667437978),190.7,198.9434,196.94048,194.65160522460934,-4.291799926757847,195.3821563720703,-1.558319091796875,0.05803871165317365
147,818,543,45.480052,45.479367,11.191274,11.185816,189.6,189.6,1.7942896,0.95,POINT (670832.5374596178 5038528.182504667),189.6,196.2539,197.92831,193.55160522460935,-2.7023010253906534,194.28215637207032,-3.646157836914057,0.07303781148251542
