ID,SVET,LVET,LAT,LON,HEIGHT,HEIGHT WRT DEM,SIGMA HEIGHT,COHER
18399,1139,2192,45.528873,11.194304,-442.8,-442.8,1.9516074,0.75
9942,1040,1386,45.505012,11.1928,-391,-391,1.9138908,0.76
9991,370,1392,45.49736,11.133976,-345.2,-345.2,1.9204483,0.75
18778,1178,2250,45.531386,11.200436,-286.6,-286.6,2.0135533,0.77
1079,272,631,45.475014,11.133993,-203.3,-203.3,2.0018718,0.75
216,259,566,45.473022,11.133372,-201.4,-201.4,1.9040425,0.77
919,244,620,45.474376,11.131637,-200,-200,2.0096144,0.79
123,208,558,45.472189,11.128893,-199.9,-199.9,1.9575424,0.75
104,229,557,45.472413,11.130786,-199.8,-199.8,1.9657047,0.8
353,260,579,45.473407,11.133396,-199.6,-199.6,2.0306452,0.77
1078,270,631,45.475001,11.133899,-199.1,-199.1,1.8545467,0.86
57,291,552,45.473015,11.136402,-198.6,-198.6,1.9736014,0.77
416,260,583,45.473523,11.133387,-198.5,-198.5,2.1463182,0.75
1880,202,682,45.475634,11.127424,-198.3,-198.3,1.9420366,0.75
232,293,567,45.473466,11.136476,-198.1,-198.1,1.9187599,0.82
559,288,593,45.474143,11.135828,-198,-198,1.9712897,0.79
171,254,562,45.472858,11.133025,-197.9,-197.9,2.1085768,0.76
1099,279,632,45.475141,11.134726,-197.7,-197.7,1.9596934,0.8
1999,223,690,45.476114,11.129258,-197.7,-197.7,2.0300419,0.76
340,255,578,45.473324,11.132996,-197.6,-197.6,1.9694309,0.76
722,209,605,45.47354,11.128669,-197.4,-197.4,2.0669926,0.75
1648,223,669,45.47552,11.129429,-197.3,-197.3,1.9746182,0.75
803,283,611,45.474595,11.135259,-197.1,-197.1,1.9362456,0.77
9,292,547,45.47289,11.136564,-197,-197,2.0426547,0.76
288,284,573,45.473531,11.135648,-196.9,-196.9,1.8909466,0.82
476,257,587,45.473605,11.13312,-196.9,-196.9,2.0376716,0.78
865,270,616,45.474582,11.134061,-196.8,-196.8,1.9924674,0.77
1064,279,630,45.475087,11.134759,-196.8,-196.8,1.9315704,0.82
185,208,563,45.47234,11.128919,-196.7,-196.7,1.9098013,0.76
137,248,559,45.472705,11.132538,-196.6,-196.6,2.0029387,0.79
948,268,622,45.474729,11.133839,-196.6,-196.6,2.0314851,0.78
70,246,554,45.47254,11.132399,-196.5,-196.5,2.0766765,0.78
195,229,564,45.47262,11.130798,-196.5,-196.5,1.96132,0.75
287,262,573,45.473269,11.133685,-196.5,-196.5,2.0430341,0.75
368,229,580,45.473073,11.130675,-196.4,-196.4,1.950551,0.79
1021,280,627,45.475015,11.13488,-196.4,-196.4,2.0023568,0.78
205,246,565,45.472852,11.132317,-196.3,-196.3,1.9799621,0.78
196,283,564,45.473266,11.135642,-196.2,-196.2,2.0972812,0.76
946,236,622,45.474347,11.130982,-196.2,-196.2,2.0232906,0.76
397,204,582,45.472832,11.128426,-196.1,-196.1,1.9689836,0.79
441,277,585,45.47379,11.134943,-196.1,-196.1,1.9879462,0.78
699,244,604,45.473934,11.131841,-196.1,-196.1,2.1244797,0.77
736,285,606,45.47448,11.135497,-196.1,-196.1,1.9992651,0.75
570,270,594,45.473961,11.13425,-196,-196,2.0004905,0.79
583,288,595,45.474205,11.135857,-195.8,-195.8,2.0055551,0.8
1606,225,666,45.475463,11.129661,-195.8,-195.8,2.0565986,0.76
1063,236,630,45.474575,11.130929,-195.7,-195.7,1.9706268,0.75
1098,243,632,45.474716,11.13154,-195.7,-195.7,1.8881012,0.78
124,246,558,45.472656,11.132386,-195.6,-195.6,2.0391363,0.78
160,257,561,45.472872,11.133349,-195.6,-195.6,2.0681734,0.76
342,288,578,45.473724,11.135993,-195.6,-195.6,1.9997507,0.79
381,289,581,45.473821,11.13606,-195.6,-195.6,1.9768452,0.79
1194,242,639,45.474903,11.131401,-195.5,-195.5,1.938584,0.78
1705,225,673,45.475662,11.129613,-195.5,-195.5,2.0492638,0.76
594,256,596,45.473852,11.132993,-195.3,-195.3,1.9719675,0.8
105,311,557,45.473405,11.138225,-195.1,-195.1,1.9622221,0.8
657,242,601,45.473827,11.131704,-195.1,-195.1,2.0070739,0.77
918,207,620,45.473947,11.12842,-195.1,-195.1,2.0576494,0.76
148,222,560,45.472427,11.130236,-194.8,-194.8,2.0550646,0.75
1076,237,631,45.474618,11.131029,-194.8,-194.8,2.0417094,0.77
2138,221,701,45.47641,11.129051,-194.8,-194.8,1.9898781,0.8
1919,215,684,45.475857,11.12865,-194.6,-194.6,2.0791285,0.76
2032,221,693,45.476184,11.129121,-194.5,-194.5,2.0563252,0.76
1020,262,627,45.474805,11.133309,-194.4,-194.4,1.942002,0.79
1210,277,640,45.475352,11.134552,-194.4,-194.4,1.9898075,0.78
475,208,587,45.473026,11.128782,-194.3,-194.3,1.9801007,0.77
545,255,592,45.47373,11.132958,-194.2,-194.2,1.9850266,0.77
630,287,599,45.474311,11.13577,-194.2,-194.2,1.9109022,0.83
826,285,613,45.474684,11.135481,-194.2,-194.2,1.9681921,0.8
1266,243,644,45.47506,11.131478,-194.2,-194.2,2.0537321,0.75
1789,217,677,45.475684,11.128894,-194.1,-194.1,2.0083189,0.8
629,267,599,45.474072,11.133982,-194,-194,1.9691627,0.8
628,249,599,45.473858,11.132375,-193.7,-193.7,1.916574,0.78
929,281,621,45.474865,11.135076,-193.5,-193.5,1.9579483,0.77
1664,225,670,45.475584,11.129683,-193.2,-193.2,2.0362313,0.75
1790,233,677,45.475878,11.130346,-193.2,-193.2,1.9804959,0.76
341,276,578,45.473588,11.134973,-192.9,-192.9,1.9477334,0.77
605,290,597,45.474294,11.136079,-192.9,-192.9,2.0002873,0.82
1427,216,654,45.475024,11.129009,-192.8,-192.8,2.0545131,0.77
864,207,616,45.47384,11.1285,-192.7,-192.7,1.9743222,0.75
2137,219,701,45.476392,11.128918,-192.6,-192.6,2.0186781,0.77
428,247,584,45.473413,11.132338,-192.5,-192.5,2.0954782,0.76
2098,219,698,45.476307,11.128945,-192.4,-192.4,2.0721981,0.75
2477,245,725,45.477383,11.131065,-192.4,-192.4,1.99095,0.8
458,306,586,45.474175,11.137611,-192.2,-192.2,2.0732551,0.75
2085,223,697,45.476327,11.129316,-192.2,-192.2,2.0213772,0.77
2506,226,727,45.477213,11.129352,-192.2,-192.2,2.0601177,0.76
417,279,583,45.473768,11.135221,-192.1,-192.1,1.9232834,0.78
1607,237,666,45.475617,11.130812,-192.1,-192.1,2.0380669,0.76
2044,219,694,45.476195,11.128984,-192,-192,2.0262086,0.76
2045,224,694,45.476255,11.129433,-192,-192,1.9101483,0.76
2355,236,717,45.47705,11.130332,-191.9,-191.9,1.9116538,0.8
1787,209,677,45.475595,11.128229,-191.5,-191.5,2.1066174,0.76
10,315,547,45.47318,11.138736,-191.4,-191.4,1.9325504,0.78
1295,276,646,45.475518,11.134476,-191.4,-191.4,1.891292,0.8
1532,225,661,45.475333,11.129789,-191.4,-191.4,2.0071007,0.76
1663,216,670,45.475481,11.128913,-191.4,-191.4,1.9458419,0.84
2228,230,708,45.476725,11.129875,-191.3,-191.3,2.0576205,0.76
48,313,551,45.47327,11.13853,-191.2,-191.2,2.0866249,0.81
659,289,601,45.4744,11.135994,-191.2,-191.2,2.0119038,0.79
1767,231,676,45.475831,11.130217,-191.1,-191.1,1.9650708,0.76
2242,244,709,45.476921,11.131126,-191.1,-191.1,2.0089261,0.8
241,1006,567,45.48194,11.200125,-191,-191,1.9475087,0.78
1989,220,689,45.476068,11.129133,-191,-191,2.0535989,0.77
2057,218,695,45.476214,11.12891,-190.9,-190.9,2.0925138,0.75
2544,239,729,45.47743,11.130535,-190.5,-190.5,2.0216541,0.8
2738,217,744,45.477591,11.128446,-190.5,-190.5,1.9243614,0.77
658,286,601,45.474367,11.135746,-190.2,-190.2,1.9455445,0.82
510,202,590,45.473051,11.128308,-190,-190,2.1385348,0.77
623,286,598,45.474282,11.135773,-190,-190,1.9737073,0.8
723,252,605,45.474074,11.132674,-190,-190,2.073565,0.75
1917,200,684,45.47569,11.127399,-190,-190,2.0606999,0.77
1918,208,684,45.475785,11.128116,-190,-190,2.0512509,0.77
68,1003,553,45.481511,11.19999,-189.9,-189.9,1.8562922,0.83
908,263,619,45.474602,11.133552,-189.9,-189.9,2.0234105,0.8
2279,238,712,45.476938,11.130591,-189.9,-189.9,2.0224393,0.78
1077,267,631,45.47499,11.13382,-189.7,-189.7,1.8867577,0.8
2314,224,714,45.476827,11.129322,-189.7,-189.7,1.9920028,0.78
2195,247,706,45.476877,11.131453,-189.4,-189.4,1.9600544,0.8
135,975,558,45.481324,11.197485,-189.2,-189.2,2.0010985,0.78
1861,208,681,45.475703,11.128155,-189.2,-189.2,2.0481435,0.77
2151,220,702,45.476441,11.129069,-189.2,-189.2,2.0349518,0.76
2300,273,713,45.477388,11.13374,-188.8,-188.8,1.9032668,0.78
2846,228,753,45.477983,11.129399,-188.7,-188.7,1.899152,0.76
947,257,622,45.474619,11.133019,-188.5,-188.5,2.1021606,0.75
2258,250,710,45.477029,11.13171,-188.5,-188.5,2.029574,0.76
2553,235,730,45.477416,11.13021,-188.5,-188.5,2.0229324,0.76
1998,208,690,45.47596,11.128106,-188.2,-188.2,2.0459651,0.77
2626,238,735,45.477594,11.130445,-188.2,-188.2,2.0575579,0.78
100,997,556,45.48153,11.199476,-187.9,-187.9,1.8569374,0.88
1788,215,677,45.475676,11.12884,-187.9,-187.9,2.0409259,0.77
1860,199,681,45.475598,11.127376,-187.9,-187.9,1.906369,0.8
1766,200,676,45.475469,11.127506,-187.8,-187.8,1.997076,0.75
2863,242,754,45.478181,11.130665,-187.8,-187.8,1.9948836,0.77
2946,224,760,45.478136,11.129005,-187.8,-187.8,2.0293777,0.77
1722,268,674,45.476226,11.133618,-187.7,-187.7,1.9956063,0.81
2021,218,692,45.476138,11.128997,-187.7,-187.7,1.9993,0.76
2654,234,737,45.477605,11.130086,-187.5,-187.5,1.9078573,0.79
182,984,562,45.481549,11.198288,-187.4,-187.4,2.0192696,0.79
3556,252,800,45.479605,11.131213,-187.3,-187.3,2.1174088,0.75
2408,275,720,45.477614,11.133898,-187.2,-187.2,2.0573396,0.76
1665,267,670,45.476102,11.133572,-187.1,-187.1,2.0036822,0.8
38,1000,549,45.48137,11.199814,-187,-187,1.8580846,0.87
310,321,575,45.474057,11.139146,-187,-187,1.9162115,0.78
2184,250,705,45.476891,11.131778,-187,-187,1.9902405,0.78
2208,277,707,45.47727,11.134182,-187,-187,1.9052077,0.76
3063,267,767,45.478851,11.132821,-187,-187,1.9358084,0.76
1792,267,677,45.476301,11.133521,-186.9,-186.9,2.0117575,0.79
2476,242,725,45.477362,11.130909,-186.9,-186.9,1.9228251,0.8
3079,265,768,45.478856,11.132638,-186.8,-186.8,1.9944464,0.78
920,262,620,45.474627,11.13352,-186.7,-186.7,2.1251163,0.77
2280,248,712,45.477066,11.131553,-186.6,-186.6,2.0312067,0.79
2876,238,755,45.478165,11.130323,-186.6,-186.6,1.9584015,0.78
1497,280,659,45.475948,11.134833,-186.5,-186.5,1.906828,0.82
3402,217,788,45.478849,11.128187,-186.5,-186.5,2.0762006,0.76
2493,243,726,45.477404,11.130999,-186.4,-186.4,2.0349757,0.75
6,1001,546,45.481298,11.199939,-186.3,-186.3,1.8907388,0.87
2139,245,701,45.47672,11.131378,-186.2,-186.2,2.1860738,0.76
2462,238,724,45.477288,11.130571,-186.2,-186.2,1.9769105,0.8
2545,275,729,45.477872,11.13385,-186.1,-186.1,1.9505524,0.77
2785,266,748,45.478303,11.132895,-186.1,-186.1,1.8603223,0.81
2140,248,701,45.476756,11.131651,-186,-186,1.8873356,0.81
2862,208,754,45.477779,11.127653,-186,-186,2.0295036,0.75
2905,244,757,45.478295,11.130857,-186,-186,1.8805287,0.78
3755,246,816,45.47999,11.130579,-186,-186,2.054037,0.77
265,320,571,45.473934,11.139109,-185.9,-185.9,2.1900922,0.77
1791,262,677,45.476244,11.133093,-185.9,-185.9,1.9514839,0.81
2784,238,748,45.477969,11.130392,-185.9,-185.9,2.0511284,0.76
3998,255,835,45.480636,11.131239,-185.9,-185.9,2.0000427,0.8
718,989,604,45.482802,11.198441,-185.6,-185.6,1.8798105,0.81
2418,246,721,45.4773,11.131324,-185.6,-185.6,1.9763923,0.79
2419,277,721,45.477671,11.134102,-185.6,-185.6,1.9899996,0.76
45,999,550,45.48139,11.199747,-185.5,-185.5,2.0533685,0.81
118,994,557,45.48153,11.199252,-185.4,-185.4,1.8968021,0.82
3833,233,822,45.480006,11.12938,-185.4,-185.4,1.8850393,0.83
60,1007,552,45.481542,11.200445,-185.3,-185.3,1.8746574,0.84
228,996,566,45.481809,11.199362,-185.3,-185.3,1.8596981,0.89
2945,218,760,45.478071,11.128518,-185.3,-185.3,1.9258921,0.76
3473,213,793,45.478947,11.12782,-185,-185,2.0368357,0.77
19,995,547,45.48126,11.199428,-184.9,-184.9,1.8485527,0.89
2992,227,763,45.478264,11.12931,-184.9,-184.9,2.005263,0.75
3287,221,780,45.478674,11.128639,-184.9,-184.9,2.0370452,0.77
2446,237,723,45.477251,11.130518,-184.8,-184.8,2.128024,0.78
4023,241,837,45.480529,11.129992,-184.8,-184.8,2.0438782,0.76
1444,280,655,45.475839,11.134901,-184.7,-184.7,1.9158726,0.83
3834,237,822,45.480056,11.129752,-184.7,-184.7,2.0341454,0.77
3349,221,784,45.478789,11.128616,-184.5,-184.5,2.0860179,0.76
3723,244,813,45.479886,11.130455,-184.4,-184.4,2.0181203,0.77
2301,277,713,45.477448,11.13419,-184.3,-184.3,1.933002,0.76
67,999,553,45.481479,11.19975,-184.2,-184.2,1.9504438,0.84
3366,214,785,45.478734,11.127987,-184.2,-184.2,2.0026703,0.77
3474,219,793,45.47902,11.128373,-184.2,-184.2,2.01613,0.76
80,992,554,45.481425,11.199126,-184,-184,1.9438322,0.82
4050,219,839,45.480324,11.128021,-184,-184,1.9814676,0.79
367,999,579,45.482216,11.199555,-183.9,-183.9,1.8821484,0.8
2097,206,698,45.476175,11.127952,-183.9,-183.9,2.1094874,0.75
4302,227,856,45.480902,11.128608,-183.9,-183.9,1.842957,0.82
4121,231,844,45.48061,11.129061,-183.8,-183.8,1.9796515,0.78
1531,181,661,45.474828,11.126002,-183.7,-183.7,1.9163854,0.76
2071,272,696,45.476908,11.133889,-183.6,-183.6,2.0067512,0.75
229,1000,566,45.481861,11.199754,-183.4,-183.4,1.9216934,0.84
457,1000,585,45.482399,11.199607,-183.4,-183.4,1.9578824,0.84
1404,281,653,45.475798,11.135032,-183.4,-183.4,1.9109514,0.81
4388,214,862,45.480917,11.127405,-183.4,-183.4,2.0787608,0.76
4839,218,897,45.481957,11.127495,-183.3,-183.3,2.0558541,0.75
3857,237,824,45.480117,11.129766,-183.2,-183.2,2.0047808,0.78
3997,220,835,45.480225,11.128156,-183.2,-183.2,2.0248768,0.77
101,1001,556,45.48159,11.199927,-183.1,-183.1,1.8811634,0.87
332,998,576,45.482121,11.199507,-183.1,-183.1,1.8972086,0.88
2931,220,759,45.478072,11.128749,-183.1,-183.1,2.1219156,0.78
170,992,561,45.481626,11.199092,-183,-183,1.9390262,0.85
331,993,576,45.482063,11.199065,-183,-183,1.8787845,0.84
1810,194,678,45.475467,11.12705,-183,-183,2.0049891,0.76
2174,244,704,45.476802,11.13133,-183,-183,1.9613784,0.77
4404,229,863,45.481127,11.128753,-182.9,-182.9,2.0236257,0.79
18,986,547,45.481159,11.198673,-182.8,-182.8,1.8853226,0.85
411,1000,582,45.482316,11.199644,-182.8,-182.8,1.91902,0.79
528,1000,590,45.482542,11.199581,-182.8,-182.8,1.9013967,0.84
942,989,621,45.483291,11.198367,-182.8,-182.8,1.9196447,0.82
3574,218,801,45.479239,11.128253,-182.7,-182.7,2.0082707,0.78
4812,212,895,45.48183,11.126984,-182.7,-182.7,1.9407419,0.76
2822,277,751,45.478529,11.133933,-182.4,-182.4,1.9359839,0.78
3510,210,796,45.479002,11.127579,-182.4,-182.4,2.0553601,0.76
4150,230,846,45.480658,11.128986,-182.3,-182.3,2.0533329,0.77
3573,212,801,45.479169,11.127726,-182.2,-182.2,2.0808385,0.78
7,1009,546,45.481403,11.200732,-182.1,-182.1,1.93502,0.83
4771,214,892,45.481771,11.127201,-182,-182,1.9207462,0.8
2031,206,693,45.476038,11.128032,-181.9,-181.9,2.0450855,0.77
3956,252,833,45.480555,11.131068,-181.9,-181.9,1.938503,0.8
4151,232,846,45.480684,11.129175,-181.9,-181.9,2.0151892,0.76
3375,212,786,45.478745,11.12785,-181.8,-181.8,1.9435829,0.78
4095,219,842,45.480415,11.128046,-181.6,-181.6,2.0329813,0.79
3823,227,821,45.479917,11.128929,-181.5,-181.5,2.0098403,0.77
4303,229,856,45.480932,11.128836,-181.5,-181.5,2.1189515,0.77
5389,225,933,45.483065,11.12788,-181.5,-181.5,2.0501597,0.75
230,1003,566,45.481901,11.20006,-181.4,-181.4,1.9697494,0.79
426,980,583,45.482112,11.19789,-181.4,-181.4,1.8676483,0.88
993,989,624,45.48338,11.198372,-181.4,-181.4,1.9885538,0.82
3008,215,764,45.478159,11.128297,-181.4,-181.4,2.0583851,0.78
263,988,570,45.481838,11.198702,-181.3,-181.3,1.9219552,0.83
3335,220,783,45.478757,11.1286,-181.3,-181.3,2.0212445,0.79
4552,212,874,45.481239,11.127177,-181.2,-181.2,2.0351621,0.77
286,1009,572,45.482143,11.200553,-181.1,-181.1,1.9707634,0.81
470,977,586,45.482163,11.197608,-181.1,-181.1,1.799178,0.91
471,993,586,45.482351,11.199025,-181.1,-181.1,1.8729311,0.82
3805,254,820,45.480212,11.131364,-181.1,-181.1,1.9589331,0.77
4178,232,848,45.480742,11.129175,-181.1,-181.1,1.9904156,0.79
4620,226,880,45.481577,11.128389,-181.1,-181.1,2.0213815,0.78
5064,217,911,45.482348,11.127341,-181.1,-181.1,1.9729579,0.77
3793,230,819,45.479897,11.129223,-181,-181,1.9760373,0.79
4177,214,848,45.480527,11.127564,-181,-181,2.0457912,0.76
194,986,563,45.481618,11.198587,-180.9,-180.9,1.9069329,0.82
2056,206,695,45.476098,11.128037,-180.9,-180.9,2.0400931,0.77
4611,223,879,45.481513,11.128131,-180.9,-180.9,2.0058448,0.77
4630,204,881,45.481343,11.126413,-180.9,-180.9,2.0357838,0.76
509,1005,589,45.482578,11.200073,-180.8,-180.8,2.093271,0.76
3953,223,833,45.480211,11.128491,-180.8,-180.8,2.0618818,0.77
4094,214,842,45.480358,11.127614,-180.8,-180.8,1.9701779,0.79
4403,225,863,45.481084,11.128438,-180.8,-180.8,2.0049144,0.77
4572,212,876,45.481297,11.127171,-180.8,-180.8,2.0257677,0.78
580,1006,594,45.482732,11.200124,-180.7,-180.7,1.8750216,0.82
3527,216,797,45.479107,11.128145,-180.7,-180.7,2.0594976,0.76
4706,217,887,45.481669,11.127536,-180.7,-180.7,2.0553871,0.76
285,984,572,45.48185,11.198347,-180.6,-180.6,1.8915543,0.86
2447,240,723,45.477298,11.130872,-180.6,-180.6,1.9843037,0.76
3646,211,807,45.479331,11.127621,-180.6,-180.6,2.0452858,0.77
3903,240,829,45.480301,11.130049,-180.6,-180.6,2.0162415,0.78
4335,217,858,45.480847,11.127762,-180.6,-180.6,2.0374888,0.77
301,195,574,45.472539,11.127998,-180.5,-180.5,2.0302861,0.76
412,1007,582,45.482404,11.200309,-180.5,-180.5,1.9068442,0.8
2569,240,731,45.477525,11.130812,-180.5,-180.5,1.963254,0.76
3889,220,828,45.480034,11.128268,-180.5,-180.5,2.0370618,0.77
3929,222,831,45.480143,11.128423,-180.5,-180.5,1.9897063,0.79
3978,216,834,45.480156,11.127862,-180.5,-180.5,1.9630875,0.78
4164,234,847,45.480739,11.129373,-180.5,-180.5,1.9927869,0.78
4621,246,880,45.481818,11.130194,-180.5,-180.5,2.0697546,0.76
4631,233,881,45.481691,11.129021,-180.5,-180.5,1.8401159,0.83
1238,999,641,45.483982,11.199146,-180.4,-180.4,1.8544424,0.86
3300,202,781,45.478487,11.12702,-180.4,-180.4,2.0964019,0.75
4265,229,853,45.48085,11.128881,-180.4,-180.4,2.008069,0.79
3555,208,800,45.479098,11.127413,-180.3,-180.3,2.0030764,0.76
134,973,558,45.481325,11.197488,-180.2,-180.2,1.8354313,0.9
394,974,581,45.481988,11.1974,-180.1,-180.1,1.8208939,0.91
3822,220,821,45.479837,11.128332,-180,-180,2.0500871,0.78
5577,227,948,45.483518,11.127972,-180,-180,2.0400401,0.79
3794,234,819,45.479948,11.129605,-179.9,-179.9,1.9871107,0.76
3863,232,825,45.480094,11.129377,-179.9,-179.9,2.0244876,0.78
4082,254,841,45.48081,11.131224,-179.9,-179.9,1.9597095,0.77
28,328,549,45.473423,11.14012,-179.8,-179.8,1.8832314,0.82
183,1009,562,45.481863,11.200655,-179.8,-179.8,1.9673826,0.81
4811,209,895,45.481802,11.126774,-179.8,-179.8,2.0986862,0.76
181,982,562,45.481546,11.198266,-179.6,-179.6,2.0069571,0.77
2417,244,721,45.477292,11.131266,-179.6,-179.6,1.9749375,0.8
4553,214,874,45.481267,11.127389,-179.6,-179.6,2.0737863,0.79
99,986,556,45.481423,11.198669,-179.5,-179.5,1.8490376,0.91
1514,177,660,45.474763,11.125736,-179.5,-179.5,1.9877714,0.76
2409,281,720,45.477707,11.134592,-179.5,-179.5,1.9857563,0.76
3423,210,789,45.478812,11.127693,-179.5,-179.5,2.0547238,0.79
214,1012,565,45.481984,11.200906,-179.4,-179.4,1.9149154,0.85
380,984,580,45.48208,11.198309,-179.4,-179.4,1.8377971,0.9
2930,204,759,45.477891,11.12739,-179.4,-179.4,2.0072821,0.75
3192,200,775,45.478296,11.126908,-179.4,-179.4,1.9951285,0.77
3334,204,783,45.478571,11.127205,-179.4,-179.4,2.037926,0.76
3855,220,824,45.479924,11.12832,-179.4,-179.4,2.0869331,0.77
4233,220,851,45.480688,11.128111,-179.4,-179.4,1.9997255,0.78
4346,220,859,45.480915,11.128048,-179.4,-179.4,2.0580383,0.78
3540,206,798,45.47902,11.12727,-179.3,-179.3,2.0541927,0.78
3709,214,812,45.479512,11.127878,-179.3,-179.3,1.9876592,0.79
719,993,604,45.482866,11.198925,-179.2,-179.2,1.9728935,0.77
1845,282,680,45.476586,11.134998,-179.2,-179.2,1.9369856,0.78
4527,211,872,45.481176,11.127145,-179.2,-179.2,2.008658,0.78
17,970,547,45.480981,11.197328,-179.1,-179.1,1.9022686,0.76
673,986,601,45.482699,11.198329,-179.1,-179.1,1.8677611,0.88
240,972,567,45.481571,11.197354,-179,-179,1.9276633,0.83
2086,237,697,45.47653,11.130838,-179,-179,1.9699447,0.76
620,982,597,45.482539,11.198009,-178.9,-178.9,1.842698,0.9
4247,217,852,45.480682,11.127844,-178.9,-178.9,2.0169055,0.76
4814,243,895,45.482211,11.12984,-178.9,-178.9,2.0512054,0.77
49,330,551,45.473506,11.140304,-178.8,-178.8,1.9474434,0.82
593,983,595,45.482494,11.198115,-178.8,-178.8,1.8030404,0.86
4096,234,842,45.480603,11.129448,-178.8,-178.8,1.9889836,0.8
786,985,609,45.482915,11.198188,-178.7,-178.7,1.8681092,0.85
873,985,616,45.483113,11.198133,-178.7,-178.7,1.8843548,0.83
3954,227,833,45.480264,11.128892,-178.7,-178.7,1.9211998,0.82
91,971,555,45.48122,11.197366,-178.6,-178.6,1.8481016,0.89
874,993,616,45.483208,11.198844,-178.6,-178.6,1.8941856,0.81
168,973,561,45.481414,11.197498,-178.5,-178.5,1.9451358,0.83
568,979,593,45.482391,11.197783,-178.5,-178.5,1.917872,0.79
1211,303,640,45.475706,11.137203,-178.5,-178.5,1.8770436,0.82
5845,226,972,45.48419,11.127727,-178.5,-178.5,2.0626683,0.78
169,988,561,45.481591,11.19883,-178.4,-178.4,1.9151924,0.86
485,983,587,45.482269,11.198186,-178.4,-178.4,1.8150592,0.91
4277,210,854,45.480656,11.127211,-178.4,-178.4,1.9304432,0.78
106,326,557,45.47363,11.139909,-178.3,-178.3,2.1778837,0.76
1498,299,659,45.476197,11.136701,-178.3,-178.3,1.8745233,0.77
1264,983,643,45.483856,11.197758,-178.2,-178.2,1.86244,0.85
1386,998,651,45.484259,11.199024,-178.2,-178.2,1.8440505,0.87
3232,280,777,45.479313,11.134086,-178.2,-178.2,1.8785415,0.82
5048,209,910,45.482231,11.12669,-178.2,-178.2,2.0440424,0.76
3348,198,784,45.478531,11.126685,-178.1,-178.1,1.9688379,0.76
4064,259,840,45.480847,11.131718,-178.1,-178.1,1.9362959,0.78
4197,219,849,45.480623,11.128062,-178.1,-178.1,1.8844548,0.81
4528,227,872,45.481371,11.128602,-178.1,-178.1,1.9819638,0.78
5738,220,962,45.483836,11.127275,-178.1,-178.1,2.0283374,0.77
751,985,606,45.482832,11.198225,-178,-178,1.8290029,0.89
3979,254,834,45.480617,11.131318,-178,-178,1.9764051,0.77
3996,200,835,45.48,11.12647,-178,-178,2.0150178,0.76
4232,200,851,45.480453,11.126346,-178,-178,2.036467,0.76
4430,229,865,45.481196,11.128838,-178,-178,2.03235,0.76
4464,198,868,45.48091,11.126035,-178,-178,2.0485194,0.76
4707,221,887,45.481724,11.127949,-178,-178,1.9922352,0.79
119,1009,557,45.481726,11.200733,-177.9,-177.9,2.0050488,0.83
655,989,600,45.482709,11.198627,-177.9,-177.9,2.0097056,0.83
4022,204,837,45.480104,11.126816,-177.9,-177.9,2.0560223,0.76
4093,200,842,45.480198,11.126417,-177.9,-177.9,2.1023069,0.76
4196,200,849,45.480396,11.126363,-177.9,-177.9,2.0513449,0.76
37,974,549,45.481088,11.197694,-177.8,-177.8,1.9731628,0.83
1350,999,649,45.484215,11.199136,-177.8,-177.8,1.9177223,0.82
2070,197,696,45.476027,11.127285,-177.8,-177.8,2.0501634,0.76
4149,190,846,45.480192,11.125492,-177.8,-177.8,2.0131326,0.77
5643,227,954,45.483694,11.127971,-177.8,-177.8,2.0605752,0.77
484,980,587,45.482235,11.197934,-177.7,-177.7,1.9358466,0.83
941,983,621,45.483234,11.197938,-177.7,-177.7,1.8415751,0.84
3374,204,786,45.47866,11.127216,-177.7,-177.7,2.0562626,0.77
4276,200,854,45.480539,11.12633,-177.6,-177.6,2.0672858,0.76
4429,198,865,45.480826,11.126065,-177.6,-177.6,2.055168,0.76
6185,228,1003,45.485095,11.127685,-177.6,-177.6,2.0615939,0.75
395,993,581,45.482219,11.199137,-177.5,-177.5,1.996401,0.75
4264,221,853,45.480762,11.128224,-177.5,-177.5,1.978225,0.79
5328,227,928,45.482958,11.128179,-177.5,-177.5,2.0514144,0.76
1556,1000,662,45.484596,11.199133,-177.4,-177.4,1.9593352,0.79
1811,198,678,45.47553,11.127522,-177.4,-177.4,2.0506828,0.77
3624,205,805,45.479211,11.127163,-177.4,-177.4,1.9963376,0.78
3733,205,814,45.479466,11.127094,-177.4,-177.4,1.9826863,0.77
5712,233,960,45.483937,11.128469,-177.4,-177.4,2.0080532,0.77
4063,200,840,45.480143,11.126445,-177.3,-177.3,2.0793523,0.77
1827,197,679,45.475547,11.12743,-177.2,-177.2,2.0063732,0.77
3422,201,789,45.478711,11.126933,-177.2,-177.2,1.9735236,0.77
4356,200,860,45.48071,11.126292,-177.2,-177.2,2.0805734,0.76
117,970,557,45.481269,11.197292,-177.1,-177.1,1.8985136,0.88
643,974,599,45.482506,11.197321,-177.1,-177.1,1.8787958,0.86
3913,200,830,45.47986,11.126527,-177.1,-177.1,2.0841223,0.76
6509,217,1030,45.485729,11.126499,-177.1,-177.1,1.8689399,0.77
3401,196,788,45.478623,11.126497,-177,-177,2.0796312,0.76
3692,210,811,45.479442,11.127574,-177,-177,2.0156742,0.78
5507,254,942,45.483679,11.1305,-177,-177,1.9572083,0.76
